area,building_type,num_bath_rooms,price,purpose,locality,id,security_amenity_count,maintenance_or_cleaning_amenity_count,expendable_amenity_count,unclassify_amenity_count,building_nature,num_bed_rooms
1150.0,Apartment,3.0,23000.0,Rent,Farmgate,pbazaar-9617,,,0,0,Residential,2.0
1525.0,Apartment,3.0,26000.0,Rent,Uttara East,pbazaar-9618,,,0,0,Residential,3.0
1500.0,Apartment,3.0,30000.0,Rent,Farmgate,pbazaar-9619,,,0,0,Residential,3.0
2200.0,Apartment,3.0,30000.0,Rent,Uttara East,pbazaar-9620,,,0,0,Residential,3.0
1250.0,Apartment,3.0,22000.0,Rent,Farmgate,pbazaar-9621,,,0,0,Residential,3.0
1600.0,Apartment,3.0,34000.0,Rent,Farmgate,pbazaar-9622,,,0,0,Residential,3.0
1540.0,Apartment,3.0,30000.0,Rent,Uttara East,pbazaar-9623,,,0,0,Residential,3.0
1650.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-9624,,,0,0,Residential,2.0
2250.0,Apartment,4.0,50000.0,Rent,Bashundhara RA,pbazaar-9625,,,0,0,Residential,3.0
1600.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-9626,,,0,0,Residential,3.0
1300.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-9627,,,0,0,Residential,3.0
1500.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-9629,,,0,0,Residential,3.0
2160.0,Apartment,3.0,40000.0,Rent,Bashundhara RA,pbazaar-9630,,,0,0,Residential,3.0
1500.0,Apartment,3.0,26000.0,Rent,Bashundhara RA,pbazaar-9631,,,0,0,Residential,3.0
1200.0,Apartment,2.0,25000.0,Rent,Bashundhara RA,pbazaar-9632,,,0,0,Residential,3.0
1550.0,Apartment,4.0,30000.0,Rent,Uttara East,pbazaar-9633,,,0,0,Residential,4.0
1200.0,Apartment,2.0,20000.0,Rent,Bashundhara RA,pbazaar-9634,,,0,0,Residential,3.0
1540.0,Apartment,3.0,28000.0,Rent,Bashundhara RA,pbazaar-9635,,,0,0,Residential,3.0
1850.0,Apartment,4.0,30000.0,Rent,Bashundhara RA,pbazaar-9636,,,0,0,Residential,3.0
1600.0,Apartment,4.0,40000.0,Rent,Bashundhara RA,pbazaar-9637,,,0,0,Residential,3.0
2000.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-9638,,,0,0,Residential,3.0
1500.0,Apartment,3.0,28000.0,Rent,Bashundhara RA,pbazaar-9639,,,0,0,Residential,3.0
1200.0,Apartment,2.0,22000.0,Rent,Bashundhara RA,pbazaar-9640,,,0,0,Residential,3.0
1450.0,Apartment,3.0,27500.0,Rent,Bashundhara RA,pbazaar-9641,,,0,0,Residential,3.0
1490.0,Apartment,3.0,27500.0,Rent,Bashundhara RA,pbazaar-9642,,,0,0,Residential,3.0
2400.0,Apartment,2.0,40000.0,Rent,Uttara East,pbazaar-9644,,,0,0,Residential,4.0
1500.0,Apartment,3.0,35000.0,Rent,Uttara East,pbazaar-9645,,,0,0,Residential,3.0
1400.0,Apartment,2.0,35000.0,Rent,Uttara East,pbazaar-9646,,,0,0,Residential,3.0
2000.0,Apartment,3.0,35000.0,Rent,Uttara East,pbazaar-9647,,,0,0,Residential,3.0
1500.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-9648,,,0,0,Residential,3.0
2200.0,Apartment,3.0,50000.0,Rent,Uttara East,pbazaar-9652,,,0,0,Residential,3.0
1400.0,Apartment,3.0,27000.0,Rent,Bashundhara RA,pbazaar-9653,,,0,0,Residential,3.0
850.0,Apartment,2.0,13000.0,Rent,Bashundhara RA,pbazaar-9654,,,0,0,Residential,2.0
1460.0,Apartment,3.0,22000.0,Rent,Bashundhara RA,pbazaar-9655,,,0,0,Residential,3.0
1375.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-9656,,,0,0,Residential,3.0
1160.0,Apartment,3.0,21000.0,Rent,Bashundhara RA,pbazaar-9657,,,0,0,Residential,3.0
1450.0,Apartment,3.0,22000.0,Rent,Bashundhara RA,pbazaar-9658,,,0,0,Residential,3.0
2300.0,Apartment,4.0,50000.0,Rent,Bashundhara RA,pbazaar-9660,,,0,0,Residential,3.0
1400.0,Apartment,4.0,25000.0,Rent,Bashundhara RA,pbazaar-9661,,,0,0,Residential,3.0
850.0,Apartment,2.0,17000.0,Rent,Bashundhara RA,pbazaar-9662,,,0,0,Residential,2.0
2150.0,Apartment,3.0,45000.0,Rent,Gulshan 1,pbazaar-9663,,,0,0,Residential,3.0
2125.0,Apartment,3.0,50000.0,Rent,Gulshan 1,pbazaar-9665,,,0,0,Residential,3.0
2150.0,Apartment,3.0,45000.0,Rent,Gulshan 1,pbazaar-9667,,,0,0,Residential,3.0
1800.0,Apartment,4.0,101.0,Rent,Moghbazar,pbazaar-9670,,,0,0,Residential,3.0
2100.0,Apartment,3.0,50000.0,Rent,Baridhara,pbazaar-9680,,,0,0,Residential,3.0
1270.0,Apartment,4.0,25000.0,Rent,Badda,pbazaar-9696,,,0,0,Residential,3.0
2100.0,Apartment,3.0,30000.0,Rent,DOHS Mirpur,pbazaar-9704,,,0,0,Residential,3.0
1580.0,Apartment,4.0,35000.0,Rent,Niketan,pbazaar-9709,,,0,0,Residential,3.0
1250.0,Apartment,3.0,30000.0,Rent,Niketan,pbazaar-9710,,,0,0,Residential,3.0
1475.0,Apartment,3.0,30000.0,Rent,DOHS Baridhara,pbazaar-9713,,,0,0,Residential,3.0
2250.0,Apartment,3.0,30000.0,Rent,DOHS Mirpur,pbazaar-9714,,,0,0,Residential,4.0
2150.0,Apartment,3.0,35000.0,Rent,DOHS Mirpur,pbazaar-9716,,,0,0,Residential,4.0
2200.0,Apartment,4.0,35000.0,Rent,DOHS Mirpur,pbazaar-9717,,,0,0,Residential,4.0
2400.0,Apartment,4.0,35000.0,Rent,DOHS Mirpur,pbazaar-9718,,,0,0,Residential,4.0
1100.0,Apartment,2.0,21000.0,Rent,DOHS Mirpur,pbazaar-9719,,,0,0,Residential,2.0
2200.0,Apartment,4.0,35000.0,Rent,DOHS Mirpur,pbazaar-9721,,,0,0,Residential,4.0
1500.0,Apartment,3.0,30000.0,Rent,Niketan,pbazaar-9733,,,0,0,Residential,3.0
2300.0,Apartment,4.0,50000.0,Rent,Gulshan 1,pbazaar-9736,,,0,0,Residential,3.0
600.0,Apartment,1.0,8000.0,Rent,Khilkhet,pbazaar-9738,,,0,0,Residential,1.0
2200.0,Apartment,4.0,30000.0,Rent,Niketan,pbazaar-9740,,,0,0,Residential,3.0
2150.0,Apartment,4.0,30000.0,Rent,Niketan,pbazaar-9741,,,0,0,Residential,4.0
1150.0,Apartment,3.0,18000.0,Rent,Uttara West,pbazaar-9743,,,0,0,Residential,3.0
1200.0,Apartment,2.0,25000.0,Rent,Uttara West,pbazaar-9751,,,0,0,Residential,3.0
2200.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9754,,,0,0,Residential,3.0
1200.0,Apartment,2.0,9000.0,Rent,Tongi,pbazaar-9755,,,0,0,Residential,3.0
1887.0,Apartment,4.0,31000.0,Rent,Bashundhara RA,pbazaar-9756,,,0,0,Residential,3.0
1550.0,Apartment,3.0,45000.0,Rent,Banani,pbazaar-9758,,,0,0,Residential,3.0
2000.0,Apartment,4.0,45000.0,Rent,Banani,pbazaar-9759,,,0,0,Residential,3.0
1400.0,Apartment,3.0,30000.0,Rent,New Market,pbazaar-9761,,,0,0,Residential,3.0
1640.0,Apartment,3.0,40000.0,Rent,Dhanmondi,pbazaar-9764,,,0,0,Residential,4.0
2200.0,Apartment,4.0,50000.0,Rent,Gulshan 1,pbazaar-9765,,,0,0,Residential,3.0
1800.0,Apartment,3.0,50000.0,Rent,Niketan,pbazaar-9767,,,0,0,Residential,3.0
1450.0,Apartment,3.0,30000.0,Rent,Farmgate,pbazaar-9769,,,0,0,Residential,3.0
980.0,Apartment,2.0,22000.0,Rent,Tejgaon,pbazaar-9770,,,0,0,Residential,2.0
2180.0,Apartment,3.0,50000.0,Rent,Gulshan 2,pbazaar-9771,,,0,0,Residential,3.0
800.0,Apartment,2.0,15000.0,Rent,Adabor,pbazaar-9772,,,0,0,Residential,2.0
2250.0,Apartment,3.0,35000.0,Rent,DOHS Mirpur,pbazaar-9774,,,0,0,Residential,3.0
1250.0,Apartment,3.0,22000.0,Rent,Kalabagan,pbazaar-9776,,,0,0,Residential,2.0
1350.0,Apartment,4.0,32000.0,Rent,Niketan,pbazaar-9777,,,0,0,Residential,3.0
1800.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9780,,,0,0,Residential,3.0
1800.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9781,,,0,0,Residential,3.0
950.0,Apartment,2.0,16000.0,Rent,Dhanmondi,pbazaar-9782,,,0,0,Residential,3.0
1400.0,Apartment,3.0,38000.0,Rent,DOHS Mohakhali,pbazaar-9783,,,0,0,Residential,3.0
1350.0,Apartment,3.0,50000.0,Rent,DOHS Mohakhali,pbazaar-9785,,,0,0,Residential,3.0
1300.0,Apartment,3.0,30000.0,Rent,Shyamoli,pbazaar-9787,,,0,0,Residential,3.0
1300.0,Apartment,3.0,44000.0,Rent,DOHS Mohakhali,pbazaar-9790,,,0,0,Residential,3.0
810.0,Apartment,2.0,15000.0,Rent,Badda,pbazaar-9793,,,0,0,Residential,2.0
810.0,Apartment,2.0,16500.0,Rent,Badda,pbazaar-9795,,,0,0,Residential,2.0
1250.0,Apartment,3.0,25000.0,Rent,Adabor,pbazaar-9797,,,0,0,Residential,3.0
1200.0,Apartment,3.0,27000.0,Rent,Lalmatia,pbazaar-9800,,,0,0,Residential,2.0
1100.0,Apartment,2.0,20000.0,Rent,Uttara West,pbazaar-9803,,,0,0,Residential,2.0
2200.0,Apartment,3.0,50000.0,Rent,Gulshan 2,pbazaar-9804,,,0,0,Residential,3.0
2050.0,Apartment,4.0,50000.0,Rent,Banani,pbazaar-9805,,,0,0,Residential,3.0
2250.0,Apartment,4.0,30000.0,Rent,Bashundhara RA,pbazaar-9806,,,0,0,Residential,4.0
2250.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-9807,,,0,0,Residential,4.0
1400.0,Apartment,2.0,18000.0,Rent,Aftabnagar,pbazaar-9809,,,0,0,Residential,2.0
1550.0,Apartment,3.0,34000.0,Rent,Dhanmondi,pbazaar-9810,,,0,0,Residential,3.0
2450.0,Apartment,4.0,52000.0,Rent,Dhanmondi,pbazaar-9811,,,0,0,Residential,4.0
2150.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9815,,,0,0,Residential,3.0
1000.0,Apartment,2.0,14000.0,Rent,Khilgaon,pbazaar-9817,,,0,0,Residential,3.0
1200.0,Apartment,4.0,22000.0,Rent,Niketan,pbazaar-9823,,,0,0,Residential,3.0
1800.0,Apartment,4.0,50000.0,Rent,Gulshan 2,pbazaar-9824,,,0,0,Residential,3.0
1750.0,Apartment,3.0,40000.0,Rent,Niketan,pbazaar-9843,,,0,0,Residential,3.0
850.0,Apartment,2.0,1600.0,Rent,Moghbazar,pbazaar-9844,,,0,0,Residential,2.0
2016.0,Apartment,3.0,45000.0,Rent,Banani,pbazaar-9846,,,0,0,Residential,3.0
1500.0,Apartment,4.0,40000.0,Rent,Niketan,pbazaar-9850,,,0,0,Residential,3.0
1460.0,Apartment,3.0,30000.0,Rent,Niketan,pbazaar-9851,,,0,0,Residential,3.0
1500.0,Apartment,2.0,30000.0,Rent,Dhanmondi,pbazaar-9858,,,0,0,Residential,3.0
2000.0,Apartment,3.0,50000.0,Rent,Gulshan 1,pbazaar-9859,,,0,0,Residential,3.0
1350.0,Apartment,3.0,25000.0,Rent,DOHS Baridhara,pbazaar-9860,,,0,0,Residential,3.0
1500.0,Apartment,3.0,35000.0,Rent,Niketan,pbazaar-9861,,,0,0,Residential,3.0
1250.0,Apartment,2.0,24000.0,Rent,Paltan,pbazaar-9862,,,0,0,Residential,3.0
1000.0,Apartment,2.0,22000.0,Rent,Kalabagan,pbazaar-9863,,,0,0,Residential,2.0
6.0,Apartment,2.0,22000.0,Rent,Kalabagan,pbazaar-9864,,,0,0,Residential,2.0
1400.0,Apartment,3.0,25000.0,Rent,Niketan,pbazaar-9865,,,0,0,Residential,3.0
1200.0,Apartment,3.0,30000.0,Rent,Niketan,pbazaar-9867,,,0,0,Residential,3.0
1800.0,Apartment,4.0,50000.0,Rent,Banani,pbazaar-9869,,,0,0,Residential,3.0
1450.0,Apartment,3.0,32000.0,Rent,Niketan,pbazaar-9870,,,0,0,Residential,3.0
1570.0,Apartment,3.0,30000.0,Rent,Niketan,pbazaar-9872,,,0,0,Residential,3.0
1700.0,Apartment,3.0,28000.0,Rent,Bashundhara RA,pbazaar-9873,,,0,0,Residential,3.0
1500.0,Apartment,3.0,40000.0,Rent,Niketan,pbazaar-9874,,,0,0,Residential,3.0
2400.0,Apartment,3.0,35000.0,Rent,Niketan,pbazaar-9875,,,0,0,Residential,3.0
1560.0,Apartment,3.0,50000.0,Rent,Niketan,pbazaar-9876,,,0,0,Residential,3.0
1300.0,Apartment,2.0,35000.0,Rent,Bashundhara RA,pbazaar-9878,,,0,0,Residential,3.0
1700.0,Apartment,3.0,50000.0,Rent,Gulshan 2,pbazaar-9879,,,0,0,Residential,3.0
1900.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9880,,,0,0,Residential,3.0
1400.0,Apartment,2.0,25000.0,Rent,Bashundhara RA,pbazaar-9883,,,0,0,Residential,3.0
1600.0,Apartment,3.0,20000.0,Rent,Bashundhara RA,pbazaar-9884,,,0,0,Residential,3.0
1575.0,Apartment,3.0,27000.0,Rent,Bashundhara RA,pbazaar-9885,,,0,0,Residential,3.0
1750.0,Apartment,3.0,50000.0,Rent,DOHS Banani,pbazaar-9886,,,0,0,Residential,3.0
1650.0,Apartment,3.0,28000.0,Rent,Bashundhara RA,pbazaar-9887,,,0,0,Residential,3.0
850.0,Apartment,2.0,16000.0,Rent,Bashundhara RA,pbazaar-9888,,,0,0,Residential,2.0
1450.0,Apartment,3.0,27000.0,Rent,Bashundhara RA,pbazaar-9889,,,0,0,Residential,3.0
1250.0,Apartment,4.0,27000.0,Rent,Bashundhara RA,pbazaar-9891,,,0,0,Residential,3.0
1300.0,Apartment,2.0,24000.0,Rent,Bashundhara RA,pbazaar-9892,,,0,0,Residential,2.0
1300.0,Apartment,4.0,18000.0,Rent,Bashundhara RA,pbazaar-9893,,,0,0,Residential,3.0
1250.0,Apartment,2.0,19000.0,Rent,Bashundhara RA,pbazaar-9894,,,0,0,Residential,2.0
1500.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-9896,,,0,0,Residential,3.0
2250.0,Apartment,4.0,35000.0,Rent,Bashundhara RA,pbazaar-9897,,,0,0,Residential,4.0
2350.0,Apartment,3.0,50000.0,Rent,Farmgate,pbazaar-9902,,,0,0,Residential,3.0
1850.0,Apartment,3.0,50000.0,Rent,DOHS Banani,pbazaar-9904,,,0,0,Residential,3.0
1350.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-9907,,,0,0,Residential,3.0
1350.0,Apartment,3.0,45000.0,Rent,DOHS Baridhara,pbazaar-9909,,,0,0,Residential,3.0
700.0,Apartment,2.0,13000.0,Rent,Mohammadpur ,pbazaar-9912,,,0,0,Residential,2.0
1400.0,Apartment,3.0,40000.0,Rent,DOHS Mohakhali,pbazaar-9919,,,0,0,Residential,3.0
1600.0,Apartment,2.0,30000.0,Rent,DOHS Mohakhali,pbazaar-9920,,,0,0,Residential,3.0
1350.0,Apartment,3.0,50000.0,Rent,DOHS Mohakhali,pbazaar-9922,,,0,0,Residential,3.0
1300.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-9926,,,0,0,Residential,3.0
1500.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9930,,,0,0,Residential,3.0
2262.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9931,,,0,0,Residential,3.0
1300.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-9934,,,0,0,Residential,4.0
1250.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-9935,,,0,0,Residential,3.0
1250.0,Apartment,3.0,25000.0,Rent,DOHS Baridhara,pbazaar-9936,,,0,0,Residential,2.0
1300.0,Apartment,3.0,28000.0,Rent,DOHS Baridhara,pbazaar-9937,,,0,0,Residential,3.0
1300.0,Apartment,2.0,35000.0,Rent,DOHS Baridhara,pbazaar-9939,,,0,0,Residential,3.0
1250.0,Apartment,3.0,30000.0,Rent,DOHS Baridhara,pbazaar-9940,,,0,0,Residential,3.0
1500.0,Apartment,4.0,50000.0,Rent,DOHS Baridhara,pbazaar-9941,,,0,0,Residential,3.0
2200.0,Apartment,4.0,50000.0,Rent,Gulshan 2,pbazaar-9950,,,0,0,Residential,3.0
550.0,Apartment,1.0,8000.0,Rent,Khilgaon,pbazaar-9952,,,0,0,Residential,2.0
2200.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9956,,,0,0,Residential,3.0
1500.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9957,,,0,0,Residential,3.0
550.0,Apartment,1.0,8000.0,Rent,Khilgaon,pbazaar-9958,,,0,0,Residential,2.0
1800.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9959,,,0,0,Residential,3.0
1950.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9961,,,0,0,Residential,3.0
1800.0,Apartment,3.0,28000.0,Rent,Bashundhara RA,pbazaar-9963,,,0,0,Residential,3.0
1100.0,Apartment,3.0,15000.0,Rent,Mirpur,pbazaar-9964,,,0,0,Residential,3.0
1330.0,Apartment,2.0,27000.0,Rent,Niketan,pbazaar-9967,,,0,0,Residential,3.0
1800.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-9969,,,0,0,Residential,3.0
1100.0,Apartment,3.0,17000.0,Rent,Mirpur,pbazaar-9971,,,0,0,Residential,3.0
1650.0,Apartment,3.0,30000.0,Rent,Ramna,pbazaar-9979,,,0,0,Residential,3.0
2400.0,Apartment,3.0,20000.0,Rent,Bashundhara RA,pbazaar-9980,,,0,0,Residential,3.0
1400.0,Apartment,3.0,30000.0,Rent,Dhanmondi,pbazaar-9981,,,0,0,Residential,3.0
1200.0,Apartment,3.0,22000.0,Rent,Mirpur,pbazaar-9982,,,0,0,Residential,3.0
1400.0,Apartment,3.0,26000.0,Rent,Niketan,pbazaar-9987,,,0,0,Residential,3.0
1500.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-9989,,,0,0,Residential,3.0
1600.0,Apartment,3.0,35000.0,Rent,Dhanmondi,pbazaar-9990,,,0,0,Residential,3.0
1465.0,Apartment,3.0,30000.0,Rent,Dhanmondi,pbazaar-9991,,,0,0,Residential,4.0
1600.0,Apartment,3.0,25000.0,Rent,Badda,pbazaar-9996,,,0,0,Residential,3.0
1350.0,Apartment,3.0,43000.0,Rent,Banani,pbazaar-9998,,,0,0,Residential,2.0
1900.0,Apartment,4.0,50000.0,Rent,Banani,pbazaar-10002,,,0,0,Residential,3.0
800.0,Apartment,2.0,11500.0,Rent,Tejgaon,pbazaar-10009,,,0,0,Residential,3.0
2080.0,Apartment,4.0,40000.0,Rent,Uttara West,pbazaar-10010,,,0,0,Residential,3.0
1250.0,Apartment,2.0,21000.0,Rent,Lalmatia,pbazaar-10012,,,0,0,Residential,2.0
2350.0,Apartment,3.0,50000.0,Rent,Banani,pbazaar-10015,,,0,0,Residential,3.0
1500.0,Apartment,3.0,28000.0,Rent,Uttara West,pbazaar-10016,,,0,0,Residential,3.0
1100.0,Apartment,2.0,13000.0,Rent,Banashree,pbazaar-10020,,,0,0,Residential,3.0
1000.0,Apartment,2.0,22000.0,Rent,Uttara West,pbazaar-10036,,,0,0,Residential,3.0
1350.0,Apartment,3.0,25000.0,Rent,Adabor,pbazaar-10037,,,0,0,Residential,3.0
1350.0,Apartment,3.0,25000.0,Rent,Adabor,pbazaar-10042,,,0,0,Residential,3.0
1100.0,Apartment,3.0,40000.0,Rent,Gulshan 2,pbazaar-10047,,,0,0,Residential,2.0
1100.0,Apartment,2.0,20000.0,Rent,Bashundhara RA,pbazaar-10061,,,0,0,Residential,3.0
1400.0,Apartment,3.0,40000.0,Rent,Nikunja,pbazaar-10071,,,0,0,Residential,3.0
650.0,Apartment,2.0,15000.0,Rent,Mohammadpur ,pbazaar-10074,,,0,0,Residential,2.0
2000.0,Apartment,3.0,50000.0,Rent,Niketan,pbazaar-10077,,,0,0,Residential,3.0
1850.0,Apartment,3.0,50000.0,Rent,Niketan,pbazaar-10080,,,0,0,Residential,3.0
1250.0,Apartment,4.0,30000.0,Rent,DOHS Baridhara,pbazaar-10083,,,0,0,Residential,3.0
1250.0,Apartment,4.0,30000.0,Rent,DOHS Baridhara,pbazaar-10085,,,0,0,Residential,3.0
1250.0,Apartment,4.0,30000.0,Rent,DOHS Baridhara,pbazaar-10091,,,0,0,Residential,3.0
2339.0,Apartment,3.0,50000.0,Rent,Gulshan 2,pbazaar-10098,,,0,0,Residential,3.0
600.0,Apartment,2.0,12000.0,Rent,Mirpur,pbazaar-10103,,,0,0,Residential,2.0
1800.0,Apartment,3.0,38000.0,Rent,Uttara West,pbazaar-10104,,,0,0,Residential,3.0
1200.0,Apartment,4.0,18000.0,Rent,Uttara West,pbazaar-10106,,,0,0,Residential,3.0
1100.0,Apartment,3.0,18000.0,Rent,Vatara ,pbazaar-10107,,,0,0,Residential,3.0
1400.0,Apartment,3.0,26000.0,Rent,Uttara West,pbazaar-10109,,,0,0,Residential,3.0
1250.0,Apartment,3.0,20000.0,Rent,Uttara West,pbazaar-10110,,,0,0,Residential,3.0
1336.0,Apartment,2.0,22000.0,Rent,Mirpur,pbazaar-10112,,,0,0,Residential,3.0
1200.0,Apartment,3.0,27000.0,Rent,Dhanmondi,pbazaar-10117,,,0,0,Residential,3.0
1500.0,Apartment,4.0,15000.0,Rent,Mohammadpur ,pbazaar-10118,,,0,0,Residential,3.0
1050.0,Apartment,3.0,16000.0,Rent,Mirpur,pbazaar-10122,,,0,0,Residential,3.0
1690.0,Apartment,3.0,28000.0,Rent,Uttara West,pbazaar-10123,,,0,0,Residential,3.0
1150.0,Apartment,2.0,16000.0,Rent,Pallabi ,pbazaar-10124,,,0,0,Residential,3.0
750.0,Apartment,3.0,17000.0,Rent,Uttara West,pbazaar-10125,,,0,0,Residential,2.0
1750.0,Apartment,3.0,35000.0,Rent,Uttara West,pbazaar-10126,,,0,0,Residential,3.0
900.0,Apartment,2.0,18000.0,Rent,Uttara West,pbazaar-10127,,,0,0,Residential,2.0
1500.0,Apartment,4.0,25000.0,Rent,Uttara West,pbazaar-10128,,,0,0,Residential,3.0
1800.0,Apartment,2.0,16000.0,Rent,Uttara West,pbazaar-10129,,,0,0,Residential,2.0
850.0,Apartment,1.0,15000.0,Rent,Uttara West,pbazaar-10133,,,0,0,Residential,1.0
1200.0,Apartment,3.0,30000.0,Rent,Uttara West,pbazaar-10134,,,0,0,Residential,3.0
900.0,Apartment,2.0,20000.0,Rent,Uttara West,pbazaar-10136,,,0,0,Residential,3.0
1300.0,Apartment,4.0,26000.0,Rent,Uttara West,pbazaar-10137,,,0,0,Residential,3.0
1600.0,Apartment,3.0,28000.0,Rent,Uttara West,pbazaar-10139,,,0,0,Residential,3.0
1550.0,Apartment,4.0,36000.0,Rent,Uttara West,pbazaar-10140,,,0,0,Residential,3.0
800.0,Apartment,1.0,14000.0,Rent,Uttara West,pbazaar-10141,,,0,0,Residential,2.0
800.0,Apartment,3.0,16400.0,Rent,Uttara West,pbazaar-10143,,,0,0,Residential,2.0
2100.0,Apartment,4.0,35000.0,Rent,Uttara West,pbazaar-10144,,,0,0,Residential,3.0
1100.0,Apartment,3.0,20000.0,Rent,Bashundhara RA,pbazaar-10145,,,0,0,Residential,3.0
1440.0,Apartment,3.0,25000.0,Rent,Badda,pbazaar-10146,,,0,0,Residential,3.0
1000.0,Apartment,3.0,20000.0,Rent,Uttara West,pbazaar-10147,,,0,0,Residential,3.0
1300.0,Apartment,3.0,22000.0,Rent,Uttara West,pbazaar-10149,,,0,0,Residential,3.0
600.0,Apartment,2.0,25000.0,Rent,Uttara West,pbazaar-10150,,,0,0,Residential,1.0
2000.0,Apartment,4.0,35000.0,Rent,Uttara West,pbazaar-10151,,,0,0,Residential,4.0
500.0,Apartment,2.0,8000.0,Rent,Mirpur,pbazaar-10152,,,0,0,Residential,2.0
1800.0,Apartment,4.0,38000.0,Rent,Uttara West,pbazaar-10153,,,0,0,Residential,3.0
1000.0,Apartment,3.0,18000.0,Rent,Uttara West,pbazaar-10154,,,0,0,Residential,2.0
2200.0,Apartment,4.0,44000.0,Rent,Uttara West,pbazaar-10155,,,0,0,Residential,4.0
1550.0,Apartment,4.0,25000.0,Rent,Uttara West,pbazaar-10156,,,0,0,Residential,3.0
1400.0,Apartment,3.0,40000.0,Rent,Uttara West,pbazaar-10157,,,0,0,Residential,4.0
1650.0,Apartment,4.0,32000.0,Rent,Uttara West,pbazaar-10158,,,0,0,Residential,3.0
1800.0,Apartment,4.0,27000.0,Rent,Uttara West,pbazaar-10159,,,0,0,Residential,3.0
1850.0,Apartment,3.0,35000.0,Rent,Uttara West,pbazaar-10161,,,0,0,Residential,3.0
1800.0,Apartment,4.0,35000.0,Rent,Uttara West,pbazaar-10162,,,0,0,Residential,3.0
950.0,Apartment,3.0,16000.0,Rent,Uttara West,pbazaar-10163,,,0,0,Residential,2.0
1700.0,Apartment,4.0,30000.0,Rent,Uttara West,pbazaar-10164,,,0,0,Residential,3.0
800.0,Apartment,3.0,16000.0,Rent,Uttara West,pbazaar-10165,,,0,0,Residential,2.0
900.0,Apartment,3.0,20500.0,Rent,Uttara West,pbazaar-10169,,,0,0,Residential,2.0
1600.0,Apartment,4.0,35000.0,Rent,Uttara West,pbazaar-10170,,,0,0,Residential,3.0
1500.0,Apartment,4.0,27000.0,Rent,Uttara West,pbazaar-10171,,,0,0,Residential,3.0
1000.0,Apartment,2.0,18000.0,Rent,Uttara West,pbazaar-10172,,,0,0,Residential,3.0
900.0,Apartment,2.0,17000.0,Rent,Uttara West,pbazaar-10173,,,0,0,Residential,2.0
1800.0,Apartment,3.0,23000.0,Rent,Uttara West,pbazaar-10174,,,0,0,Residential,3.0
1400.0,Apartment,3.0,25000.0,Rent,Uttara West,pbazaar-10175,,,0,0,Residential,3.0
1400.0,Apartment,4.0,22000.0,Rent,Uttara West,pbazaar-10176,,,0,0,Residential,3.0
900.0,Apartment,2.0,16000.0,Rent,Uttara West,pbazaar-10177,,,0,0,Residential,3.0
1830.0,Apartment,3.0,33500.0,Rent,Uttara West,pbazaar-10178,,,0,0,Residential,3.0
1100.0,Apartment,3.0,26000.0,Rent,Uttara West,pbazaar-10179,,,0,0,Residential,3.0
900.0,Apartment,2.0,25000.0,Rent,Uttara West,pbazaar-10180,,,0,0,Residential,2.0
1200.0,Apartment,3.0,25000.0,Rent,Uttara West,pbazaar-10181,,,0,0,Residential,3.0
1500.0,Apartment,4.0,35000.0,Rent,Uttara West,pbazaar-10182,,,0,0,Residential,3.0
750.0,Apartment,2.0,18000.0,Rent,Uttara West,pbazaar-10183,,,0,0,Residential,2.0
900.0,Apartment,2.0,14000.0,Rent,Uttara West,pbazaar-10184,,,0,0,Residential,2.0
800.0,Apartment,2.0,12000.0,Rent,Badda,pbazaar-10185,,,0,0,Residential,2.0
350.0,Apartment,1.0,9000.0,Rent,Uttara West,pbazaar-10186,,,0,0,Residential,1.0
1300.0,Apartment,4.0,35000.0,Rent,Uttara West,pbazaar-10187,,,0,0,Residential,3.0
