area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,locality,id,expendable_amenity_count,unclassify_amenity_count
180.0,Apartment,Residential,2.0,1.0,10000.0,Rent,Nikunja,pbazaar-12637,0,0
600.0,Apartment,Residential,3.0,2.0,14000.0,Rent,Nikunja,pbazaar-12638,0,0
1250.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Badda,pbazaar-12640,0,0
1600.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Nikunja,pbazaar-12641,0,0
1150.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Tejgaon,pbazaar-12642,0,0
1200.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Nikunja,pbazaar-12644,0,0
1350.0,Apartment,Residential,3.0,3.0,32000.0,Rent,New Market,pbazaar-12645,0,0
810.0,Apartment,Residential,3.0,2.0,18000.0,Rent,Tejgaon,pbazaar-12646,0,0
1200.0,Apartment,Residential,2.0,3.0,23000.0,Rent,Tejgaon,pbazaar-12647,0,0
1350.0,Apartment,Residential,4.0,3.0,30000.0,Rent,New Market,pbazaar-12648,0,0
700.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Badda,pbazaar-12649,0,0
1250.0,Apartment,Residential,3.0,3.0,35000.0,Rent,New Market,pbazaar-12650,0,0
1200.0,Apartment,Residential,2.0,3.0,25000.0,Rent,Badda,pbazaar-12651,0,0
2065.0,Apartment,Residential,3.0,3.0,37000.0,Rent,Bashundhara RA,pbazaar-12652,0,0
800.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Nikunja,pbazaar-12653,0,0
1300.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Badda,pbazaar-12654,0,0
730.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Pallabi ,pbazaar-12655,0,0
980.0,Apartment,Residential,2.0,2.0,21000.0,Rent,Tejgaon,pbazaar-12656,0,0
400.0,Apartment,Residential,1.0,1.0,9000.0,Rent,Badda,pbazaar-12657,0,0
1800.0,Apartment,Residential,3.0,4.0,30000.0,Rent,Nikunja,pbazaar-12658,0,0
650.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Nikunja,pbazaar-12659,0,0
1350.0,Apartment,Residential,4.0,3.0,30000.0,Rent,New Market,pbazaar-12660,0,0
1500.0,Apartment,Residential,2.0,3.0,28000.0,Rent,Nikunja,pbazaar-12661,0,0
1650.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Shahbag ,pbazaar-12662,0,0
650.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mirpur,pbazaar-12663,0,0
800.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Mirpur,pbazaar-12664,0,0
600.0,Apartment,Residential,1.0,2.0,13000.0,Rent,Mirpur,pbazaar-12665,0,0
1600.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Bashundhara RA,pbazaar-12666,0,0
400.0,Apartment,Residential,3.0,2.0,18500.0,Rent,Nikunja,pbazaar-12667,0,0
1600.0,Apartment,Residential,4.0,4.0,25000.0,Rent,Nikunja,pbazaar-12668,0,0
950.0,Apartment,Residential,3.0,2.0,16500.0,Rent,Badda,pbazaar-12669,0,0
500.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Tejgaon,pbazaar-12670,0,0
1400.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Badda,pbazaar-12672,0,0
1000.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Bashundhara RA,pbazaar-12673,0,0
2400.0,Apartment,Residential,3.0,4.0,50000.0,Rent,Nikunja,pbazaar-12674,0,0
750.0,Apartment,Residential,1.0,2.0,16000.0,Rent,Tejgaon,pbazaar-12675,0,0
1100.0,Apartment,Residential,2.0,3.0,23000.0,Rent,Bashundhara RA,pbazaar-12676,0,0
1600.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Nikunja,pbazaar-12677,0,0
800.0,Apartment,Residential,3.0,2.0,11000.0,Rent,Bashundhara RA,pbazaar-12678,0,0
400.0,Apartment,Residential,1.0,2.0,16000.0,Rent,Nikunja,pbazaar-12679,0,0
900.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Nikunja,pbazaar-12680,0,0
1600.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Bashundhara RA,pbazaar-12683,0,0
1300.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Mirpur,pbazaar-12684,0,0
1400.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Bashundhara RA,pbazaar-12685,0,0
700.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Bashundhara RA,pbazaar-12687,0,0
650.0,Apartment,Residential,3.0,2.0,12500.0,Rent,Mirpur,pbazaar-12688,0,0
800.0,Apartment,Residential,3.0,2.0,20000.0,Rent,Bashundhara RA,pbazaar-12689,0,0
250.0,Apartment,Residential,1.0,1.0,5000.0,Rent,Bashundhara RA,pbazaar-12690,0,0
1134.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Bashundhara RA,pbazaar-12691,0,0
800.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Bashundhara RA,pbazaar-12692,0,0
1000.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-12693,0,0
1080.0,Apartment,Residential,2.0,2.0,23000.0,Rent,Bashundhara RA,pbazaar-12694,0,0
1500.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Bashundhara RA,pbazaar-12695,0,0
725.0,Apartment,Residential,3.0,2.0,17000.0,Rent,Bashundhara RA,pbazaar-12696,0,0
1500.0,Apartment,Residential,4.0,2.0,25000.0,Rent,Bashundhara RA,pbazaar-12697,0,0
2000.0,Apartment,Residential,3.0,3.0,39000.0,Rent,Bashundhara RA,pbazaar-12699,0,0
800.0,Apartment,Residential,3.0,2.0,18000.0,Rent,Bashundhara RA,pbazaar-12700,0,0
1500.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-12701,0,0
1300.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Mirpur,pbazaar-12702,0,0
1550.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Bashundhara RA,pbazaar-12703,0,0
1856.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Bashundhara RA,pbazaar-12704,0,0
1100.0,Apartment,Residential,2.0,2.0,26000.0,Rent,Bashundhara RA,pbazaar-12706,0,0
1600.0,Apartment,Residential,3.0,3.0,27000.0,Rent,Bashundhara RA,pbazaar-12707,0,0
450.0,Apartment,Residential,3.0,2.0,15000.0,Rent,Mirpur,pbazaar-12708,0,0
1500.0,Apartment,Residential,4.0,3.0,32000.0,Rent,Bashundhara RA,pbazaar-12709,0,0
1100.0,Apartment,Residential,2.0,3.0,26000.0,Rent,Bashundhara RA,pbazaar-12710,0,0
850.0,Apartment,Residential,3.0,2.0,20000.0,Rent,Bashundhara RA,pbazaar-12711,0,0
1560.0,Apartment,Residential,4.0,3.0,24000.0,Rent,Bashundhara RA,pbazaar-12712,0,0
600.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-12713,0,0
600.0,Apartment,Residential,1.0,2.0,10500.0,Rent,Mirpur,pbazaar-12714,0,0
1500.0,Apartment,Residential,2.0,3.0,24000.0,Rent,Bashundhara RA,pbazaar-12715,0,0
1600.0,Apartment,Residential,4.0,3.0,32000.0,Rent,Bashundhara RA,pbazaar-12716,0,0
1665.0,Apartment,Residential,4.0,3.0,27000.0,Rent,Bashundhara RA,pbazaar-12717,0,0
1600.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-12718,0,0
600.0,Apartment,Residential,1.0,2.0,12000.0,Rent,Mirpur,pbazaar-12719,0,0
1450.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Bashundhara RA,pbazaar-12720,0,0
1850.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-12721,0,0
2000.0,Apartment,Residential,4.0,3.0,40000.0,Rent,Bashundhara RA,pbazaar-12722,0,0
1425.0,Apartment,Residential,4.0,3.0,32000.0,Rent,Bashundhara RA,pbazaar-12723,0,0
1150.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Bashundhara RA,pbazaar-12725,0,0
1150.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Bashundhara RA,pbazaar-12726,0,0
1460.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-12727,0,0
1450.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-12729,0,0
1100.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Bashundhara RA,pbazaar-12731,0,0
1100.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Bashundhara RA,pbazaar-12732,0,0
1519.0,Apartment,Residential,4.0,3.0,28000.0,Rent,Bashundhara RA,pbazaar-12733,0,0
1450.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-12734,0,0
1850.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Bashundhara RA,pbazaar-12735,0,0
1800.0,Apartment,Residential,3.0,2.0,18000.0,Rent,Bashundhara RA,pbazaar-12737,0,0
1334.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Bashundhara RA,pbazaar-12738,0,0
1100.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Bashundhara RA,pbazaar-12739,0,0
1650.0,Apartment,Residential,3.0,3.0,27000.0,Rent,Bashundhara RA,pbazaar-12740,0,0
2150.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Bashundhara RA,pbazaar-12741,0,0
1450.0,Apartment,Residential,3.0,3.0,38000.0,Rent,Bashundhara RA,pbazaar-12742,0,0
500.0,Apartment,Residential,1.0,1.0,10500.0,Rent,Bashundhara RA,pbazaar-12744,0,0
1800.0,Apartment,Residential,4.0,3.0,36000.0,Rent,Bashundhara RA,pbazaar-12749,0,0
1850.0,Apartment,Residential,4.0,3.0,45000.0,Rent,Bashundhara RA,pbazaar-12751,0,0
1535.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Mirpur,pbazaar-12756,0,0
2160.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Bashundhara RA,pbazaar-12757,0,0
1300.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Bashundhara RA,pbazaar-12758,0,0
650.0,Apartment,Residential,1.0,1.0,8000.0,Rent,Mirpur,pbazaar-12759,0,0
1200.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Bashundhara RA,pbazaar-12760,0,0
1200.0,Apartment,Residential,2.0,3.0,27000.0,Rent,Bashundhara RA,pbazaar-12761,0,0
1450.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Bashundhara RA,pbazaar-12762,0,0
2400.0,Apartment,Residential,4.0,4.0,41000.0,Rent,DOHS Mirpur,pbazaar-12766,0,0
730.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-12768,0,0
1600.0,Apartment,Residential,4.0,3.0,23000.0,Rent,Uttara East,pbazaar-12771,0,0
1200.0,Apartment,Residential,2.0,2.0,16850.0,Rent,Malibagh,pbazaar-12774,0,0
1330.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Badda,pbazaar-12775,0,0
1400.0,Apartment,Residential,4.0,3.0,21000.0,Rent,Bashundhara RA,pbazaar-12776,0,0
1100.0,Apartment,Residential,4.0,2.0,26500.0,Rent,Bashundhara RA,pbazaar-12777,0,0
1800.0,Apartment,Residential,4.0,3.0,45000.0,Rent,Niketan,pbazaar-12778,0,0
2038.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Bashundhara RA,pbazaar-12779,0,0
1750.0,Apartment,Residential,4.0,3.0,37000.0,Rent,Bashundhara RA,pbazaar-12780,0,0
1265.0,Apartment,Residential,4.0,3.0,28000.0,Rent,Mohammadpur ,pbazaar-12782,0,0
1600.0,Apartment,Residential,4.0,3.0,28000.0,Rent,Banglamotor,pbazaar-12783,0,0
1200.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Kadamtali,pbazaar-12784,0,0
2400.0,Apartment,Residential,4.0,4.0,41000.0,Rent,DOHS Mirpur,pbazaar-12793,0,0
1350.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Khilgaon,pbazaar-12796,0,0
1800.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Uttara East,pbazaar-12802,0,0
1000.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Mohammadpur ,pbazaar-12803,0,0
1700.0,Apartment,Residential,3.0,3.0,21000.0,Rent,Adabor,pbazaar-12804,0,0
750.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mohammadpur ,pbazaar-12805,0,0
1280.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Mohammadpur ,pbazaar-12808,0,0
1200.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Mohammadpur ,pbazaar-12809,0,0
750.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mohammadpur ,pbazaar-12812,0,0
900.0,Apartment,Residential,3.0,2.0,12000.0,Rent,Mohammadpur ,pbazaar-12813,0,0
800.0,Apartment,Residential,3.0,2.0,17000.0,Rent,Mohammadpur ,pbazaar-12814,0,0
1600.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Mohammadpur ,pbazaar-12815,0,0
1250.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Mohammadpur ,pbazaar-12816,0,0
1085.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Mohammadpur ,pbazaar-12817,0,0
1000.0,Apartment,Residential,2.0,2.0,35000.0,Rent,DOHS Mohakhali,pbazaar-12821,0,0
1100.0,Apartment,Residential,4.0,3.0,18000.0,Rent,Adabor,pbazaar-12822,0,0
850.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Mohammadpur ,pbazaar-12823,0,0
1650.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Mohammadpur ,pbazaar-12825,0,0
800.0,Apartment,Residential,3.0,2.0,14000.0,Rent,Mohammadpur ,pbazaar-12826,0,0
1200.0,Apartment,Residential,4.0,3.0,24000.0,Rent,Mohammadpur ,pbazaar-12827,0,0
1500.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Mohammadpur ,pbazaar-12829,0,0
1050.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Mohammadpur ,pbazaar-12830,0,0
900.0,Apartment,Residential,3.0,2.0,14500.0,Rent,Mohammadpur ,pbazaar-12831,0,0
1000.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Mohammadpur ,pbazaar-12832,0,0
1000.0,Apartment,Residential,3.0,2.0,18500.0,Rent,Mohammadpur ,pbazaar-12833,0,0
1050.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Mohammadpur ,pbazaar-12834,0,0
1050.0,Apartment,Residential,2.0,2.0,17500.0,Rent,Mohammadpur ,pbazaar-12835,0,0
1050.0,Apartment,Residential,4.0,3.0,14000.0,Rent,Mohammadpur ,pbazaar-12836,0,0
850.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Mohammadpur ,pbazaar-12837,0,0
850.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mohammadpur ,pbazaar-12838,0,0
850.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mohammadpur ,pbazaar-12839,0,0
950.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Adabor,pbazaar-12840,0,0
1500.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Mohammadpur ,pbazaar-12841,0,0
1608.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Adabor,pbazaar-12842,0,0
1390.0,Apartment,Residential,2.0,3.0,22000.0,Rent,Adabor,pbazaar-12844,0,0
1300.0,Apartment,Residential,2.0,3.0,21000.0,Rent,Mohammadpur ,pbazaar-12845,0,0
1000.0,Apartment,Residential,3.0,2.0,21000.0,Rent,Mohammadpur ,pbazaar-12846,0,0
950.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Adabor,pbazaar-12847,0,0
1500.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Adabor,pbazaar-12848,0,0
1350.0,Apartment,Residential,4.0,3.0,23000.0,Rent,Mohammadpur ,pbazaar-12849,0,0
1100.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Mohammadpur ,pbazaar-12850,0,0
1390.0,Apartment,Residential,2.0,3.0,25000.0,Rent,Adabor,pbazaar-12851,0,0
1390.0,Apartment,Residential,2.0,3.0,25000.0,Rent,Adabor,pbazaar-12852,0,0
850.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Mohammadpur ,pbazaar-12853,0,0
850.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Mohammadpur ,pbazaar-12854,0,0
1550.0,Apartment,Residential,4.0,3.0,33000.0,Rent,Mohakhali,pbazaar-12855,0,0
1250.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Adabor,pbazaar-12856,0,0
950.0,Apartment,Residential,2.0,2.0,17500.0,Rent,Mohammadpur ,pbazaar-12857,0,0
1200.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Mohammadpur ,pbazaar-12858,0,0
1200.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Mohammadpur ,pbazaar-12859,0,0
1300.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Adabor,pbazaar-12860,0,0
1350.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara East,pbazaar-12861,0,0
1200.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Mohammadpur ,pbazaar-12862,0,0
1450.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Shyamoli,pbazaar-12863,0,0
1135.0,Apartment,Residential,4.0,3.0,22000.0,Rent,Mohammadpur ,pbazaar-12864,0,0
800.0,Apartment,Residential,1.0,2.0,9500.0,Rent,Malibagh,pbazaar-12865,0,0
1200.0,Apartment,Residential,3.0,2.0,18000.0,Rent,Adabor,pbazaar-12866,0,0
1700.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Shyamoli,pbazaar-12867,0,0
1005.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Mohammadpur ,pbazaar-12868,0,0
1250.0,Apartment,Residential,3.0,3.0,18500.0,Rent,Adabor,pbazaar-12869,0,0
1100.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Mohammadpur ,pbazaar-12870,0,0
1200.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Bashundhara RA,pbazaar-12871,0,0
1150.0,Apartment,Residential,3.0,2.0,14000.0,Rent,Mohammadpur ,pbazaar-12873,0,0
1100.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Mohammadpur ,pbazaar-12875,0,0
1250.0,Apartment,Residential,3.0,3.0,33000.0,Rent,Shyamoli,pbazaar-12876,0,0
1550.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhanmondi,pbazaar-12877,0,0
1200.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Adabor,pbazaar-12878,0,0
1000.0,Apartment,Residential,2.0,2.0,26000.0,Rent,Mohammadpur ,pbazaar-12880,0,0
1200.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Mohammadpur ,pbazaar-12881,0,0
100.0,Apartment,Residential,1.0,3.0,22000.0,Rent,Mohammadpur ,pbazaar-12882,0,0
1800.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Bashundhara RA,pbazaar-12883,0,0
1100.0,Apartment,Residential,3.0,3.0,22000.0,Rent,DOHS Mirpur,pbazaar-12884,0,0
700.0,Apartment,Residential,3.0,2.0,13000.0,Rent,Adabor,pbazaar-12885,0,0
500.0,Apartment,Residential,1.0,1.0,5000.0,Rent,Mirpur,pbazaar-12886,0,0
2008.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Bashundhara RA,pbazaar-12887,0,0
1500.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Bashundhara RA,pbazaar-12888,0,0
1900.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Uttara East,pbazaar-12889,0,0
1480.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara East,pbazaar-12891,0,0
1500.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhanmondi,pbazaar-12892,0,0
1300.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhanmondi,pbazaar-12893,0,0
1000.0,Apartment,Residential,3.0,2.0,18000.0,Rent,Dhanmondi,pbazaar-12896,0,0
1230.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Dhanmondi,pbazaar-12897,0,0
1300.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhanmondi,pbazaar-12898,0,0
1950.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhanmondi,pbazaar-12899,0,0
1800.0,Apartment,Residential,4.0,3.0,40000.0,Rent,Dhanmondi,pbazaar-12900,0,0
1660.0,Apartment,Residential,4.0,3.0,46000.0,Rent,Dhanmondi,pbazaar-12901,0,0
1700.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Banglamotor,pbazaar-12902,0,0
1575.0,Apartment,Residential,2.0,3.0,22000.0,Rent,Uttara East,pbazaar-12903,0,0
600.0,Apartment,Residential,3.0,2.0,14000.0,Rent,Mirpur,pbazaar-12904,0,0
1500.0,Apartment,Residential,4.0,3.0,21000.0,Rent,Uttara East,pbazaar-12906,0,0
1700.0,Apartment,Residential,3.0,4.0,43000.0,Rent,DOHS Mohakhali,pbazaar-12907,0,0
1500.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Uttara East,pbazaar-12908,0,0
1500.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Uttara East,pbazaar-12909,0,0
875.0,Apartment,Residential,3.0,2.0,12000.0,Rent,Mirpur,pbazaar-12910,0,0
700.0,Apartment,Residential,1.0,2.0,25000.0,Rent,DOHS Mohakhali,pbazaar-12911,0,0
800.0,Apartment,Residential,1.0,2.0,16000.0,Rent,Tejgaon,pbazaar-12912,0,0
1000.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Mirpur,pbazaar-12913,0,0
900.0,Apartment,Residential,3.0,2.0,13000.0,Rent,Banashree,pbazaar-12915,0,0
1150.0,Apartment,Residential,4.0,2.0,16000.0,Rent,Mirpur,pbazaar-12917,0,0
1350.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Uttara East,pbazaar-12918,0,0
1700.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Uttara East,pbazaar-12919,0,0
1350.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Mirpur,pbazaar-12920,0,0
990.0,Apartment,Residential,3.0,2.0,14000.0,Rent,Banashree,pbazaar-12921,0,0
800.0,Apartment,Residential,3.0,2.0,12000.0,Rent,Banashree,pbazaar-12923,0,0
550.0,Apartment,Residential,1.0,2.0,14000.0,Rent,Mohammadpur ,pbazaar-12924,0,0
900.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Banashree,pbazaar-12925,0,0
1550.0,Apartment,Residential,4.0,4.0,18000.0,Rent,Mirpur,pbazaar-12926,0,0
850.0,Apartment,Residential,3.0,3.0,21000.0,Rent,Mohammadpur ,pbazaar-12928,0,0
1460.0,Apartment,Residential,4.0,3.0,34000.0,Rent,Mohammadpur ,pbazaar-12929,0,0
1150.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Mohammadpur ,pbazaar-12930,0,0
1100.0,Apartment,Residential,3.0,3.0,21000.0,Rent,Uttara East,pbazaar-12931,0,0
1200.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Mirpur,pbazaar-12932,0,0
1500.0,Apartment,Residential,4.0,3.0,22000.0,Rent,Uttara East,pbazaar-12933,0,0
1990.0,Apartment,Residential,4.0,2.0,40000.0,Rent,Banglamotor,pbazaar-12934,0,0
1100.0,Apartment,Residential,2.0,3.0,12000.0,Rent,Mirpur,pbazaar-12935,0,0
600.0,Apartment,Residential,3.0,2.0,14500.0,Rent,Mohammadpur ,pbazaar-12936,0,0
700.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Mohammadpur ,pbazaar-12937,0,0
1400.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Uttara East,pbazaar-12938,0,0
1710.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Uttara East,pbazaar-12939,0,0
1100.0,Apartment,Residential,2.0,3.0,12000.0,Rent,Mirpur,pbazaar-12940,0,0
1600.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Banashree,pbazaar-12941,0,0
400.0,Apartment,Residential,2.0,2.0,25000.0,Rent,DOHS Mohakhali,pbazaar-12943,0,0
800.0,Apartment,Residential,2.0,2.0,2000.0,Rent,Mohakhali,pbazaar-12944,0,0
1010.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Mirpur,pbazaar-12945,0,0
900.0,Apartment,Residential,2.0,2.0,32000.0,Rent,DOHS Mohakhali,pbazaar-12946,0,0
1500.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Dhanmondi,pbazaar-12947,0,0
1250.0,Apartment,Residential,2.0,3.0,22000.0,Rent,Banashree,pbazaar-12948,0,0
500.0,Apartment,Residential,1.0,2.0,11000.0,Rent,Banashree,pbazaar-12949,0,0
400.0,Apartment,Residential,2.0,2.0,25000.0,Rent,DOHS Mohakhali,pbazaar-12950,0,0
1150.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Mirpur,pbazaar-12951,0,0
900.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mirpur,pbazaar-12953,0,0
1200.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Mohakhali,pbazaar-12954,0,0
1500.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Mirpur,pbazaar-12955,0,0
2200.0,Apartment,Residential,4.0,4.0,28000.0,Rent,DOHS Mirpur,pbazaar-12956,0,0
1730.0,Apartment,Residential,4.0,4.0,42000.0,Rent,Banglamotor,pbazaar-12957,0,0
1100.0,Apartment,Residential,3.0,3.0,18500.0,Rent,Uttara East,pbazaar-12958,0,0
650.0,Apartment,Residential,3.0,2.0,10000.0,Rent,Mirpur,pbazaar-12960,0,0
1550.0,Apartment,Residential,4.0,4.0,28000.0,Rent,Banglamotor,pbazaar-12961,0,0
700.0,Apartment,Residential,3.0,2.0,14000.0,Rent,Banashree,pbazaar-12962,0,0
1100.0,Apartment,Residential,2.0,3.0,22000.0,Rent,Tejgaon,pbazaar-12963,0,0
500.0,Apartment,Residential,1.0,2.0,11000.0,Rent,Mohakhali,pbazaar-12964,0,0
1100.0,Apartment,Residential,2.0,3.0,30000.0,Rent,Mohakhali,pbazaar-12965,0,0
1700.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Banashree,pbazaar-12966,0,0
1100.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Mirpur,pbazaar-12967,0,0
1000.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Banashree,pbazaar-12968,0,0
1200.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Tejgaon,pbazaar-12969,0,0
1100.0,Apartment,Residential,4.0,3.0,16500.0,Rent,Banashree,pbazaar-12970,0,0
1050.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Mirpur,pbazaar-12971,0,0
1500.0,Apartment,Residential,3.0,2.0,25000.0,Rent,Bashundhara RA,pbazaar-12972,0,0
1500.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Tejgaon,pbazaar-12973,0,0
1500.0,Apartment,Residential,4.0,3.0,27000.0,Rent,Banashree,pbazaar-12974,0,0
1100.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Banashree,pbazaar-12975,0,0
1250.0,Apartment,Residential,4.0,3.0,17000.0,Rent,Banashree,pbazaar-12976,0,0
1200.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Mirpur,pbazaar-12977,0,0
1140.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Mirpur,pbazaar-12978,0,0
