area,building_type,num_bath_rooms,price,purpose,locality,id,security_amenity_count,maintenance_or_cleaning_amenity_count,expendable_amenity_count,unclassify_amenity_count
1350.0,Apartment,3.0,7900000.0,Sale,Mirpur,bproperty-5802,2,2,2,4
1855.0,Apartment,0.0,13100000.0,Sale,Uttara,bproperty-5806,2,3,3,3
1310.0,Apartment,0.0,4585000.0,Sale,Mirpur,bproperty-5810,0,2,3,3
1220.0,Apartment,0.0,6800000.0,Sale,Agargaon,bproperty-5811,1,2,3,3
1205.0,Apartment,0.0,6600000.0,Sale,Agargaon,bproperty-5813,1,2,3,3
1220.0,Apartment,0.0,6800000.0,Sale,Agargaon,bproperty-5814,1,2,3,3
1205.0,Apartment,0.0,6600000.0,Sale,Agargaon,bproperty-5815,1,2,3,3
1400.0,Apartment,0.0,9200000.0,Sale,Bashabo,bproperty-5816,2,3,4,5
1075.0,Apartment,3.0,6500000.0,Sale,Agargaon,bproperty-5822,1,2,3,3
1350.0,Apartment,2.0,6700000.0,Sale,Mirpur,bproperty-5823,0,1,3,3
1025.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-5825,0,2,3,3
1501.0,Apartment,0.0,9000000.0,Sale,Uttara,bproperty-5827,0,1,3,3
1350.0,Apartment,0.0,9300000.0,Sale,Mirpur,bproperty-5836,2,3,4,3
1350.0,Apartment,0.0,7425000.0,Sale,Mirpur,bproperty-5840,1,2,3,3
1160.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-5841,2,2,2,3
1287.0,Apartment,0.0,6000000.0,Sale,Khilkhet,bproperty-5842,0,1,3,4
1483.0,Apartment,0.0,15000000.0,Sale,Niketan,bproperty-5849,1,2,4,3
1150.0,Apartment,0.0,6200000.0,Sale,Mugdapara,bproperty-5850,1,1,2,3
1254.0,Apartment,3.0,5500000.0,Sale,Cantonment,bproperty-5854,1,1,3,3
1250.0,Apartment,0.0,8500000.0,Sale,Badda,bproperty-5856,0,0,3,3
1256.0,Apartment,0.0,6500000.0,Sale,Aftab Nagar,bproperty-5857,0,1,1,4
1571.0,Apartment,0.0,13000000.0,Sale,Uttara,bproperty-5858,1,2,5,3
1571.0,Apartment,0.0,13000000.0,Sale,Uttara,bproperty-5861,1,2,5,3
1400.0,Apartment,0.0,4800000.0,Sale,Mirpur,bproperty-5863,0,2,2,3
1050.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-5873,0,2,3,3
1100.0,Apartment,0.0,3630000.0,Sale,Savar,bproperty-5875,1,1,2,3
1050.0,Apartment,0.0,3465000.0,Sale,Savar,bproperty-5876,1,1,2,3
1050.0,Apartment,0.0,4725000.0,Sale,Mirpur,bproperty-5878,0,1,1,4
1395.0,Apartment,0.0,11000000.0,Sale,Uttara,bproperty-5880,1,2,5,3
1150.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-5883,1,1,1,3
1050.0,Apartment,0.0,4200000.0,Sale,Savar,bproperty-5886,1,1,3,3
1300.0,Apartment,0.0,7500000.0,Sale,Uttara,bproperty-5888,2,3,3,4
1200.0,Apartment,0.0,10000000.0,Sale,Uttara,bproperty-5889,0,1,3,3
1400.0,Apartment,0.0,7500000.0,Sale,Uttara,bproperty-5891,2,3,3,4
1280.0,Apartment,0.0,8500000.0,Sale,Bashundhara R-A,bproperty-5892,2,2,4,4
1350.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-5897,1,1,3,3
1050.0,Apartment,0.0,9000000.0,Sale,Uttara,bproperty-5898,2,2,3,3
1050.0,Apartment,0.0,9000000.0,Sale,Uttara,bproperty-5899,2,2,3,3
1500.0,Apartment,0.0,11600000.0,Sale,Bashundhara R-A,bproperty-5901,1,1,3,4
1400.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-5902,1,1,1,3
1400.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-5903,1,1,1,3
1150.0,Apartment,0.0,7000000.0,Sale,Agargaon,bproperty-5904,1,2,3,3
1195.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-5908,1,1,1,3
1150.0,Apartment,0.0,6000000.0,Sale,Ibrahimpur,bproperty-5912,2,3,4,4
1250.0,Apartment,0.0,6250000.0,Sale,Agargaon,bproperty-5913,1,2,2,3
1000.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-5915,0,1,1,4
900.0,Apartment,0.0,6000000.0,Sale,Uttara,bproperty-5919,0,1,3,3
1350.0,Apartment,0.0,6000000.0,Sale,Dakshin Khan,bproperty-5920,1,3,4,3
1826.0,Apartment,0.0,15000000.0,Sale,Uttara,bproperty-5921,2,3,3,4
1250.0,Apartment,0.0,5800000.0,Sale,Dakshin Khan,bproperty-5927,1,3,4,3
935.0,Apartment,0.0,4200000.0,Sale,Mirpur,bproperty-5929,1,1,1,3
1152.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-5932,0,2,3,3
1250.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-5935,2,2,4,3
1350.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-5936,0,2,3,3
1240.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-5938,1,2,3,3
1470.0,Apartment,3.0,11000000.0,Sale,Shantinagar,bproperty-5940,1,0,4,4
1650.0,Apartment,0.0,10000000.0,Sale,Uttara,bproperty-5943,1,2,5,3
1200.0,Apartment,0.0,6600000.0,Sale,Mirpur,bproperty-5945,0,2,3,4
1650.0,Apartment,0.0,10000000.0,Sale,Uttara,bproperty-5947,1,2,5,3
1160.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-5949,1,0,2,3
1248.0,Apartment,0.0,2746000.0,Sale,Dumni,bproperty-5950,0,0,2,4
1375.0,Apartment,0.0,10300000.0,Sale,Mirpur,bproperty-5953,1,2,4,4
900.0,Apartment,0.0,3000000.0,Sale,Khilkhet,bproperty-5954,1,1,3,4
1320.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-5958,1,2,4,3
1175.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-5959,1,2,3,4
1470.0,Apartment,3.0,12500000.0,Sale,Kathalbagan,bproperty-5962,1,1,6,3
1525.0,Apartment,0.0,5795000.0,Sale,Cantonment,bproperty-5965,0,1,3,3
1525.0,Apartment,0.0,5795000.0,Sale,Cantonment,bproperty-5966,0,1,3,3
1390.0,Apartment,3.0,5282000.0,Sale,Cantonment,bproperty-5967,0,1,3,3
1390.0,Apartment,3.0,5282000.0,Sale,Cantonment,bproperty-5968,0,1,3,3
1575.0,Apartment,0.0,10000000.0,Sale,Uttara,bproperty-5969,2,3,3,4
1090.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-5970,0,1,3,4
1525.0,Apartment,3.0,5795000.0,Sale,Cantonment,bproperty-5971,0,1,3,3
1500.0,Apartment,3.0,10000000.0,Sale,Uttara,bproperty-5972,2,3,3,4
950.0,Apartment,0.0,3500000.0,Sale,Mirpur,bproperty-5975,0,0,2,3
1080.0,Apartment,2.0,6000000.0,Sale,Mirpur,bproperty-5977,2,2,2,4
1450.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-5978,0,2,1,5
1205.0,Apartment,0.0,12500000.0,Sale,Dhanmondi,bproperty-5980,1,1,5,3
1200.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-5981,0,2,3,3
1450.0,Apartment,0.0,6500000.0,Sale,Agargaon,bproperty-5982,1,2,3,3
1654.0,Apartment,0.0,8500000.0,Sale,Uttara,bproperty-5986,1,2,5,3
940.0,Apartment,0.0,3500000.0,Sale,Cantonment,bproperty-5987,0,1,3,3
970.0,Apartment,2.0,4500000.0,Sale,Shyamoli,bproperty-5988,1,1,4,4
1554.0,Apartment,0.0,10000000.0,Sale,Mirpur,bproperty-5991,0,0,3,3
1554.0,Apartment,0.0,10000000.0,Sale,Mirpur,bproperty-5992,0,0,3,4
1554.0,Apartment,0.0,10000000.0,Sale,Mirpur,bproperty-5994,0,0,3,4
1380.0,Apartment,0.0,9700000.0,Sale,Mirpur,bproperty-5995,1,1,4,3
1019.0,Apartment,2.0,6500000.0,Sale,Maghbazar,bproperty-5996,2,2,5,3
1240.0,Apartment,0.0,6800000.0,Sale,Bashabo,bproperty-5997,2,3,4,5
1554.0,Apartment,0.0,10000000.0,Sale,Mirpur,bproperty-5999,0,0,3,4
1450.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-6000,1,1,4,4
1300.0,Apartment,3.0,5000000.0,Sale,Cantonment,bproperty-6007,0,1,3,3
1145.0,Apartment,0.0,4600000.0,Sale,Mirpur,bproperty-6008,0,2,2,3
1250.0,Apartment,0.0,5500000.0,Sale,Cantonment,bproperty-6009,0,1,3,3
1290.0,Apartment,0.0,9800000.0,Sale,Mirpur,bproperty-6012,0,1,2,4
1050.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-6015,0,2,2,3
1250.0,Apartment,0.0,6250000.0,Sale,Mirpur,bproperty-6017,0,1,2,4
1050.0,Apartment,0.0,4000000.0,Sale,Mirpur,bproperty-6019,2,2,5,3
1485.0,Apartment,0.0,8167000.0,Sale,Mirpur,bproperty-6025,0,1,2,4
1600.0,Apartment,3.0,9500000.0,Sale,Ibrahimpur,bproperty-6026,0,0,1,3
1500.0,Apartment,0.0,14000000.0,Sale,Dhanmondi,bproperty-6027,0,2,1,3
950.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-6028,0,1,2,4
1345.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-6030,0,1,2,4
1300.0,Apartment,0.0,7000000.0,Sale,Shyamoli,bproperty-6031,0,1,4,4
1550.0,Apartment,0.0,12500000.0,Sale,Uttara,bproperty-6034,1,2,5,3
1150.0,Apartment,0.0,4300000.0,Sale,Savar,bproperty-6035,1,0,1,3
960.0,Apartment,0.0,5280000.0,Sale,Mirpur,bproperty-6036,0,2,3,3
1085.0,Apartment,0.0,5967000.0,Sale,Mirpur,bproperty-6038,1,2,4,5
800.0,Apartment,0.0,2800000.0,Sale,Mirpur,bproperty-6041,0,1,1,3
1290.0,Apartment,0.0,6500000.0,Sale,Taltola,bproperty-6042,1,2,3,3
975.0,Apartment,3.0,4500000.0,Sale,Shyamoli,bproperty-6043,1,1,4,4
1150.0,Apartment,0.0,4000000.0,Sale,Mirpur,bproperty-6044,1,0,4,4
1050.0,Apartment,0.0,4000000.0,Sale,Ibrahimpur,bproperty-6046,0,0,2,3
1265.0,Apartment,0.0,6825000.0,Sale,Mirpur,bproperty-6047,2,2,5,3
1300.0,Apartment,0.0,5000000.0,Sale,Cantonment,bproperty-6048,0,1,3,3
1380.0,Apartment,4.0,10000000.0,Sale,Mirpur,bproperty-6052,1,1,3,3
1050.0,Apartment,3.0,4200000.0,Sale,Cantonment,bproperty-6054,0,1,3,3
1345.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-6055,0,1,2,4
1150.0,Apartment,4.0,8500000.0,Sale,Bashundhara R-A,bproperty-6056,1,2,2,2
1200.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-6057,0,2,3,3
950.0,Apartment,0.0,4750000.0,Sale,Badda,bproperty-6059,1,2,4,4
1650.0,Apartment,0.0,6434999.999999999,Sale,Mohammadpur,bproperty-6062,0,2,4,3
1650.0,Apartment,0.0,6434999.999999999,Sale,Mohammadpur,bproperty-6065,0,2,4,3
1622.0,Apartment,3.0,12200000.0,Sale,Adabor,bproperty-6087,0,2,2,4
1720.0,Apartment,3.0,12900000.0,Sale,Adabor,bproperty-6090,0,2,2,4
1200.0,Apartment,3.0,5500000.0,Sale,Mirpur,bproperty-6091,2,2,2,4
1300.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-6093,1,1,1,3
1300.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-6096,0,2,3,3
1280.0,Apartment,3.0,5600000.0,Sale,Cantonment,bproperty-6097,1,1,3,3
1550.0,Apartment,3.0,7200000.0,Sale,Uttara,bproperty-6098,2,3,3,4
1550.0,Apartment,3.0,5000000.0,Sale,Mirpur,bproperty-6099,1,1,2,3
1230.0,Apartment,3.0,4800000.0,Sale,Cantonment,bproperty-6100,1,1,3,3
1280.0,Apartment,3.0,5600000.0,Sale,Cantonment,bproperty-6101,1,1,3,3
1450.0,Apartment,3.0,7684999.999999999,Sale,Adabor,bproperty-6102,1,2,2,4
1230.0,Apartment,3.0,5000000.0,Sale,Cantonment,bproperty-6104,1,1,3,3
1400.0,Apartment,3.0,8000000.0,Sale,Adabor,bproperty-6159,2,2,2,4
1250.0,Apartment,3.0,6200000.0,Sale,Agargaon,bproperty-6245,1,2,3,3
1100.0,Apartment,3.0,6050000.0,Sale,Badda,bproperty-6260,0,3,4,3
1100.0,Apartment,2.0,6050000.0,Sale,Badda,bproperty-6261,0,3,4,3
1100.0,Apartment,3.0,6050000.0,Sale,Badda,bproperty-6262,0,3,4,3
1100.0,Apartment,2.0,6050000.0,Sale,Badda,bproperty-6263,0,3,4,3
1200.0,Apartment,2.0,6050000.0,Sale,Badda,bproperty-6264,0,3,4,3
1100.0,Apartment,3.0,6050000.0,Sale,Badda,bproperty-6265,0,3,4,3
1100.0,Apartment,3.0,6050000.0,Sale,Badda,bproperty-6266,0,3,4,3
1550.0,Apartment,3.0,14500000.0,Sale,Bashundhara R-A,bproperty-6267,2,3,3,4
1500.0,Apartment,3.0,6998999.999999999,Sale,Dakshin Khan,bproperty-6269,0,3,5,3
1140.0,Apartment,2.0,6200000.0,Sale,Mirpur,bproperty-6270,2,2,2,4
1140.0,Apartment,2.0,5000000.0,Sale,Adabor,bproperty-6273,0,2,2,4
1880.0,Apartment,4.0,12200000.0,Sale,Bashundhara R-A,bproperty-6274,2,3,4,4
1100.0,Apartment,2.0,8000000.0,Sale,Bashundhara R-A,bproperty-6275,2,3,4,4
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6282,2,2,4,3
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6283,2,2,4,3
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6284,2,2,4,3
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6285,2,2,4,3
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6286,2,2,4,3
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6287,2,2,4,3
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6288,2,2,4,3
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6289,2,2,4,3
1350.0,Apartment,3.0,10000000.0,Sale,Bashundhara R-A,bproperty-6297,1,2,4,4
1330.0,Apartment,3.0,4256000.0,Sale,Savar,bproperty-6300,1,0,1,3
1330.0,Apartment,3.0,4256000.0,Sale,Savar,bproperty-6301,1,0,1,3
1330.0,Apartment,3.0,4256000.0,Sale,Savar,bproperty-6302,1,0,1,3
1450.0,Apartment,2.0,4640000.0,Sale,Savar,bproperty-6303,1,0,1,3
1350.0,Apartment,3.0,5400000.0,Sale,Ibrahimpur,bproperty-6304,1,2,3,4
1570.0,Apartment,2.0,11000000.0,Sale,Bashundhara R-A,bproperty-6305,1,0,3,3
1050.0,Apartment,2.0,4500000.0,Sale,Mirpur,bproperty-6307,1,1,3,5
1570.0,Apartment,3.0,11000000.0,Sale,Bashundhara R-A,bproperty-6308,1,0,3,3
1330.0,Apartment,2.0,6000000.0,Sale,Mirpur,bproperty-6311,1,2,4,3
1232.0,Apartment,3.0,4800000.0,Sale,Dakshin Khan,bproperty-6315,0,3,4,3
1200.0,Apartment,3.0,5400000.0,Sale,Mirpur,bproperty-6317,2,2,4,3
1200.0,Apartment,3.0,5400000.0,Sale,Mirpur,bproperty-6318,2,2,4,3
1100.0,Apartment,2.0,4950000.0,Sale,Mirpur,bproperty-6319,2,2,4,3
1200.0,Apartment,3.0,5400000.0,Sale,Mirpur,bproperty-6320,2,2,4,3
1150.0,Apartment,2.0,6325000.0,Sale,Agargaon,bproperty-6321,1,2,2,3
1250.0,Apartment,3.0,6000000.0,Sale,Kafrul,bproperty-6331,1,2,3,4
1400.0,Apartment,3.0,9000000.0,Sale,Mirpur,bproperty-6332,1,2,4,3
1200.0,Apartment,3.0,6600000.0,Sale,Kafrul,bproperty-6333,1,2,3,4
1200.0,Apartment,3.0,5000000.0,Sale,Mirpur,bproperty-6335,0,2,4,3
1250.0,Apartment,3.0,6000000.0,Sale,Kafrul,bproperty-6336,1,2,3,4
1420.0,Apartment,3.0,6200000.0,Sale,Ibrahimpur,bproperty-6338,1,2,3,4
1330.0,Apartment,3.0,4256000.0,Sale,Savar,bproperty-6341,1,0,1,3
1132.0,Apartment,2.0,4851000.0,Sale,Ibrahimpur,bproperty-6343,1,2,3,4
1310.0,Apartment,3.0,6812000.0,Sale,Mirpur,bproperty-6346,2,2,2,4
1450.0,Apartment,4.0,9500000.0,Sale,Bashundhara R-A,bproperty-6349,2,3,4,4
1100.0,Apartment,3.0,8500000.0,Sale,Mirpur,bproperty-6350,2,3,2,4
1050.0,Apartment,3.0,3750000.0,Sale,Ibrahimpur,bproperty-6351,1,2,3,4
1050.0,Apartment,3.0,4725000.0,Sale,Kachukhet,bproperty-6353,1,2,2,4
1150.0,Apartment,3.0,5750000.0,Sale,Mirpur,bproperty-6354,2,2,2,4
1600.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-6357,1,1,3,3
950.0,Apartment,2.0,5800000.0,Sale,Banasree,bproperty-6359,0,1,1,4
1850.0,Apartment,3.0,9800000.0,Sale,Mirpur,bproperty-6360,1,1,3,3
1350.0,Apartment,3.0,6750000.0,Sale,Mirpur,bproperty-6361,1,3,2,4
950.0,Apartment,2.0,3300000.0,Sale,Savar,bproperty-6362,0,0,3,3
1250.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-6364,2,3,2,4
1550.0,Apartment,3.0,13200000.0,Sale,Bashundhara R-A,bproperty-6365,2,3,4,4
1250.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-6367,2,3,2,4
1275.0,Apartment,3.0,8500000.0,Sale,Agargaon,bproperty-6368,1,2,3,3
1280.0,Apartment,3.0,8700000.0,Sale,Uttara,bproperty-6371,2,3,3,4
1200.0,Apartment,2.0,5500000.0,Sale,Joar Sahara,bproperty-6372,2,2,4,4
1280.0,Apartment,3.0,8000000.0,Sale,Adabor,bproperty-6373,0,2,2,4
1310.0,Apartment,3.0,7205000.0,Sale,Mirpur,bproperty-6375,2,2,2,4
1524.0,Apartment,3.0,9800000.0,Sale,Uttara,bproperty-6381,2,3,3,4
1350.0,Apartment,3.0,7550000.0,Sale,Mirpur,bproperty-6388,2,2,5,3
1450.0,Apartment,3.0,8050000.0,Sale,Mirpur,bproperty-6389,2,2,5,3
1860.0,Apartment,4.0,15300000.0,Sale,Aftab Nagar,bproperty-6390,1,1,1,4
1100.0,Apartment,3.0,5500000.0,Sale,Mirpur,bproperty-6391,1,1,3,3
1550.0,Apartment,3.0,9500000.0,Sale,Mirpur,bproperty-6392,2,3,2,4
1050.0,Apartment,3.0,6300000.0,Sale,Kafrul,bproperty-6393,1,2,3,4
1550.0,Apartment,3.0,10100000.0,Sale,Bashundhara R-A,bproperty-6394,1,1,2,3
1396.0,Apartment,3.0,9674000.0,Sale,Badda,bproperty-6395,0,3,4,3
1140.0,Apartment,3.0,5472000.0,Sale,Cantonment,bproperty-6396,1,1,3,3
1200.0,Apartment,3.0,6600000.0,Sale,Cantonment,bproperty-6397,1,1,3,3
1075.0,Apartment,2.0,5500000.0,Sale,Mirpur,bproperty-6400,2,2,2,4
1250.0,Apartment,3.0,6500000.0,Sale,Aftab Nagar,bproperty-6401,1,1,3,4
1575.0,Apartment,4.0,11000000.0,Sale,Uttara,bproperty-6405,2,3,3,3
1280.0,Apartment,3.0,7500000.0,Sale,Mohammadpur,bproperty-6406,2,2,3,4
1570.0,Apartment,3.0,11000000.0,Sale,Bashundhara R-A,bproperty-6408,1,2,4,4
1207.0,Apartment,3.0,12900000.0,Sale,Badda,bproperty-6409,1,2,4,4
1305.0,Apartment,3.0,13899999.999999998,Sale,Badda,bproperty-6410,1,2,4,4
1375.0,Apartment,3.0,11800000.0,Sale,Badda,bproperty-6411,1,2,4,4
1443.0,Apartment,3.0,15200000.0,Sale,Badda,bproperty-6412,1,2,4,4
1450.0,Apartment,3.0,13500000.0,Sale,Bashundhara R-A,bproperty-6413,1,3,4,4
1050.0,Apartment,2.0,4410000.0,Sale,Mirpur,bproperty-6414,2,3,3,4
1523.0,Apartment,3.0,9500000.0,Sale,Rampura,bproperty-6415,1,1,4,4
1050.0,Apartment,2.0,5800000.0,Sale,Mirpur,bproperty-6418,2,2,2,4
1193.0,Apartment,3.0,9200000.0,Sale,Rampura,bproperty-6419,1,2,4,3
1050.0,Apartment,2.0,4500000.0,Sale,Mohammadpur,bproperty-6421,1,2,1,4
1225.0,Apartment,2.0,8000000.0,Sale,Mirpur,bproperty-6424,1,1,3,3
1760.0,Apartment,3.0,8800000.0,Sale,Mirpur,bproperty-6427,2,3,3,3
1750.0,Apartment,3.0,8575000.0,Sale,Mirpur,bproperty-6428,1,1,3,3
1760.0,Apartment,3.0,8600000.0,Sale,Mirpur,bproperty-6429,1,1,3,3
1275.0,Apartment,0.0,5738000.0,Sale,Cantonment,bproperty-6431,0,1,3,3
1275.0,Apartment,0.0,5738000.0,Sale,Cantonment,bproperty-6432,0,1,3,3
900.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-6435,2,2,2,4
1133.0,Apartment,0.0,6231000.0,Sale,Agargaon,bproperty-6436,1,2,3,3
1168.0,Apartment,0.0,6423999.999999999,Sale,Agargaon,bproperty-6437,1,2,3,3
1250.0,Apartment,0.0,6300000.0,Sale,Mirpur,bproperty-6438,2,2,2,4
1485.0,Apartment,0.0,8167000.0,Sale,Mirpur,bproperty-6442,0,1,2,4
1258.0,Apartment,0.0,6500000.0,Sale,Taltola,bproperty-6444,1,2,3,3
1485.0,Apartment,0.0,8167000.0,Sale,Mirpur,bproperty-6445,0,1,2,4
1100.0,Apartment,0.0,5170000.0,Sale,Mirpur,bproperty-6446,0,1,2,4
1100.0,Apartment,0.0,5170000.0,Sale,Mirpur,bproperty-6447,0,1,2,4
1100.0,Apartment,0.0,5170000.0,Sale,Mirpur,bproperty-6448,0,1,2,4
1100.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-6451,0,1,2,4
1050.0,Apartment,0.0,4800000.0,Sale,Mirpur,bproperty-6452,0,1,2,4
1050.0,Apartment,0.0,4800000.0,Sale,Mirpur,bproperty-6453,0,1,2,4
1150.0,Apartment,0.0,6300000.0,Sale,Mirpur,bproperty-6454,0,1,2,4
1150.0,Apartment,0.0,6300000.0,Sale,Mirpur,bproperty-6455,0,1,2,4
1150.0,Apartment,0.0,6300000.0,Sale,Mirpur,bproperty-6456,0,1,2,4
1100.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-6457,0,2,3,3
1384.0,Apartment,0.0,7800000.0,Sale,Agargaon,bproperty-6459,1,2,3,3
1050.0,Apartment,0.0,4800000.0,Sale,Mirpur,bproperty-6461,0,1,2,4
1044.0,Apartment,0.0,7000000.0,Sale,Mohammadpur,bproperty-6462,1,2,3,4
1220.0,Apartment,0.0,4800000.0,Sale,Mirpur,bproperty-6463,0,2,3,3
1080.0,Apartment,0.0,4320000.0,Sale,Mirpur,bproperty-6467,0,2,3,3
1100.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-6469,0,1,1,4
940.0,Apartment,0.0,3500000.0,Sale,Dakshin Khan,bproperty-6471,0,3,5,3
1390.0,Apartment,0.0,7665000.000000001,Sale,Mirpur,bproperty-6474,0,1,2,4
1485.0,Apartment,0.0,8167000.0,Sale,Mirpur,bproperty-6475,0,1,2,4
1485.0,Apartment,0.0,8167000.0,Sale,Mirpur,bproperty-6476,0,1,1,4
1390.0,Apartment,0.0,7665000.000000001,Sale,Mirpur,bproperty-6477,0,1,2,4
1485.0,Apartment,0.0,8167000.0,Sale,Mirpur,bproperty-6478,0,1,2,4
1450.0,Apartment,0.0,13000000.0,Sale,Mohammadpur,bproperty-6480,1,2,3,4
1390.0,Apartment,0.0,7665000.000000001,Sale,Mirpur,bproperty-6482,0,1,2,4
1475.0,Apartment,0.0,12000000.0,Sale,Bashundhara R-A,bproperty-6484,2,2,5,4
1390.0,Apartment,0.0,7665000.000000001,Sale,Mirpur,bproperty-6486,0,1,2,4
1390.0,Apartment,0.0,7665000.000000001,Sale,Mirpur,bproperty-6487,0,1,2,4
1390.0,Apartment,0.0,7665000.000000001,Sale,Mirpur,bproperty-6488,0,1,2,4
1750.0,Apartment,0.0,12000000.0,Sale,Uttara,bproperty-6489,0,2,3,4
1480.0,Apartment,0.0,7300000.0,Sale,Mirpur,bproperty-6490,0,2,3,3
1210.0,Apartment,0.0,6500000.0,Sale,Cantonment,bproperty-6491,0,1,3,3
1050.0,Apartment,0.0,4725000.0,Sale,Cantonment,bproperty-6493,0,1,3,3
1100.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-6497,0,1,2,4
1150.0,Apartment,0.0,6500000.0,Sale,Cantonment,bproperty-6499,1,1,3,3
1150.0,Apartment,0.0,6300000.0,Sale,Mirpur,bproperty-6501,0,1,2,4
1100.0,Apartment,0.0,5170000.0,Sale,Mirpur,bproperty-6502,0,1,2,4
1050.0,Apartment,0.0,4800000.0,Sale,Mirpur,bproperty-6503,0,1,2,4
1320.0,Apartment,0.0,4752000.0,Sale,Mohammadpur,bproperty-6504,0,2,3,3
1150.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-6505,0,2,3,3
1150.0,Apartment,0.0,5750000.0,Sale,Mirpur,bproperty-6509,1,1,2,3
850.0,Apartment,0.0,3400000.0,Sale,Mirpur,bproperty-6510,0,1,2,4
1280.0,Apartment,0.0,5800000.0,Sale,Badda,bproperty-6514,0,2,2,2
1160.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-6517,1,2,5,5
1200.0,Apartment,0.0,7200000.0,Sale,Shyamoli,bproperty-6518,1,1,4,4
1240.0,Apartment,0.0,6000000.0,Sale,Cantonment,bproperty-6522,0,1,3,3
1530.0,Apartment,0.0,10700000.0,Sale,Uttara,bproperty-6523,1,2,3,4
1050.0,Apartment,0.0,5250000.0,Sale,Mirpur,bproperty-6524,1,1,2,3
1150.0,Apartment,0.0,5750000.0,Sale,Mirpur,bproperty-6525,1,1,2,3
1150.0,Apartment,0.0,5750000.0,Sale,Mirpur,bproperty-6526,1,1,2,3
1414.0,Apartment,0.0,11000000.0,Sale,Uttara,bproperty-6529,2,2,1,3
1450.0,Apartment,0.0,6500000.0,Sale,Ibrahimpur,bproperty-6535,0,0,3,3
1150.0,Apartment,0.0,6300000.0,Sale,Mirpur,bproperty-6538,0,1,2,4
1100.0,Apartment,0.0,5170000.0,Sale,Mirpur,bproperty-6539,0,1,0,4
1720.0,Apartment,3.0,12900000.0,Sale,Adabor,bproperty-6541,0,2,1,4
1350.0,Apartment,0.0,7400000.0,Sale,Mirpur,bproperty-6543,0,1,2,4
1280.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-6545,0,2,3,3
1250.0,Apartment,0.0,7300000.0,Sale,Agargaon,bproperty-6546,1,2,3,3
1100.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-6548,1,1,2,3
1500.0,Apartment,0.0,12500000.0,Sale,Uttara,bproperty-6549,2,2,1,3
1050.0,Apartment,0.0,5250000.0,Sale,Mirpur,bproperty-6550,1,1,2,3
1150.0,Apartment,0.0,5750000.0,Sale,Mirpur,bproperty-6551,1,1,2,3
