area_sft,attach_bathrooms,bedrooms,common_bathrooms,floor,floor_type,location,parking_space,price_per_month,property_type
800,1,2,1,5th,,"Banashree, Dhaka, Bangladesh",,"9,500.00৳",Residential Apartment
1000,1,2,1,3rd,,"Banashree, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
800,1,2,1,8th,,"Banashree, Dhaka, Bangladesh",,"7,000.00৳",Residential Apartment
1000,1,3,1,3rd,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
800,1,2,1,3rd,,"Banashree, Dhaka, Bangladesh",,"11,500.00৳",Residential Apartment
600,,2,,6th,,"Banashree, Dhaka, Bangladesh",,"8,500.00৳",Residential Apartment
800,2,2,,6th,,"Banashree, Dhaka, Bangladesh",,"8,000.00৳",Residential Apartment
1000,1,2,1,3rd,,"Banashree, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
1500,2,4,1,3rd,,"Banashree, Dhaka, Bangladesh",1,"22,000.00৳",Residential Apartment
700,1,2,1,6th,,"Banashree, Dhaka, Bangladesh",,"7,000.00৳",Residential Apartment
1120,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
1165,1,3,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"14,000.00৳",Residential Apartment
650,1,2,1,7th,,"Banashree, Dhaka, Bangladesh",1,"9,500.00৳",Residential Apartment
400,1,2,,6th,,"Banashree, Dhaka, Bangladesh",,"8,000.00৳",Residential Apartment
1100,1,3,1,7th,,"Banashree, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
980,2,3,1,7th,,"Banashree, Dhaka, Bangladesh",1,"13,000.00৳",Residential Apartment
400,1,1,,Ground,,"Banashree, Dhaka, Bangladesh",,"7,500.00৳",Residential Apartment
1100,1,3,1,4th,,"Banashree, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
800,1,2,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"12,000.00৳",Residential Apartment
1000,1,2,1,2nd,,"Banashree, Dhaka, Bangladesh",,"12,000.00৳",Residential Apartment
1330,2,3,1,8th,,"Banashree, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1035,2,3,1,3rd,,"Banashree, Dhaka, Bangladesh",,"18,500.00৳",Residential Apartment
1100,2,3,1,4th,,"Banashree, Dhaka, Bangladesh",1,"14,000.00৳",Residential Apartment
600,1,2,1,6th,,"Banashree, Dhaka, Bangladesh",1,"10,000.00৳",Residential Apartment
1300,1,2,1,5th,,"Banashree, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1130,1,3,1,5th,,"Banashree, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
1100,2,3,1,2nd,,"Baridhara, Dhaka, Bangladesh",1,"25,000.00৳",Residential Apartment
750,1,2,1,Ground,,"Banashree, Dhaka, Bangladesh",,"12,000.00৳",Residential Apartment
900,1,2,1,Ground,,"Banashree, Dhaka, Bangladesh",1,"14,000.00৳",Residential Apartment
950,1,2,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"14,500.00৳",Residential Apartment
1000,1,2,1,6th,,"Banashree, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
700,1,2,1,2nd,,"Banashree, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
1000,2,3,1,3rd,,"Banashree, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
700,1,2,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"12,000.00৳",Residential Apartment
1000,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
500,1,2,1,5th,,"Banashree, Dhaka, Bangladesh",,"8,000.00৳",Residential Apartment
1300,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",,"25,000.00৳",Residential Apartment
1500,3,4,1,3rd,,"Banashree, Dhaka, Bangladesh",1,"25,000.00৳",Residential Apartment
1750,3,3,1,3rd,,"Banashree, Dhaka, Bangladesh",1,"21,000.00৳",Residential Apartment
1000,2,3,1,7th,,"Banashree, Dhaka, Bangladesh",1,"15,000.00৳",Residential Apartment
1000,1,2,1,5th,,"Farmgate, Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
1100,2,3,1,4th,,"Banashree, Dhaka, Bangladesh",,"18,000.00৳",Residential Apartment
1750,3,3,1,5th,,"Lalmatia, Dhaka, Bangladesh",1,"40,000.00৳",Residential Apartment
650,1,2,,6th,,"Banashree, Dhaka, Bangladesh",,"7,500.00৳",Residential Apartment
900,1,2,1,3rd,,"Banashree, Dhaka, Bangladesh",,"10,000.00৳",Residential Apartment
400,1,1,1,4th,,"Farmgate, Dhaka, Bangladesh",,"7,000.00৳",Residential Apartment
2150,2,3,1,3rd,,"Baridhara, Dhaka, Bangladesh",,"50,000.00৳",Residential Apartment
900,2,2,1,2nd,,"Mohammadpur , Dhaka, Bangladesh",,"18,000.00৳",Residential Apartment
800,1,2,1,5th,,"Baridhara, Dhaka, Bangladesh",1,"14,000.00৳",Residential Apartment
1100,2,3,1,6th,,"Banashree, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
400,1,1,1,4th,,"Baridhara, Dhaka, Bangladesh",,"8,000.00৳",Residential Apartment
2000,2,3,1,2nd,,"Baridhara, Dhaka, Bangladesh",1,"38,000.00৳",Residential Apartment
1250,1,3,1,4th,,"Khilgaon, Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
1850,2,3,1,7th,,"Baridhara, Dhaka, Bangladesh",1,"40,000.00৳",Residential Apartment
800,1,2,1,Ground,,"Baridhara, Dhaka, Bangladesh",,"10,000.00৳",Residential Apartment
1000,1,2,1,5th,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1210,1,3,1,7th,,"Banashree, Dhaka, Bangladesh",1,"18,000.00৳",Residential Apartment
700,1,1,1,Ground,,"Khilgaon, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
1250,2,3,1,1st,,"Tejgaon, Dhaka, Bangladesh",1,"22,000.00৳",Residential Apartment
2000,2,3,1,4th,,"Baridhara, Dhaka, Bangladesh",,"55,000.00৳",Residential Apartment
400,,1,,7th,,"Khilgaon, Dhaka, Bangladesh",,"12,000.00৳",Residential Apartment
850,1,2,1,3rd,,"Khilgaon, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
1100,1,3,1,5th,,"Banashree, Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
1025,2,3,1,4th,,"Paltan, Dhaka, Bangladesh",1,"22,000.00৳",Residential Apartment
700,1,2,1,6th,,"Khilgaon, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1350,1,2,1,3rd,,"Malibagh, Dhaka, Bangladesh",,"19,000.00৳",Residential Apartment
1780,2,3,1,6th,,"Malibagh, Dhaka, Bangladesh",1,"42,000.00৳",Residential Apartment
1550,2,3,1,6th,,"Moghbazar, Dhaka, Bangladesh",1,"40,000.00৳",Residential Apartment
800,1,2,1,5th,,"Banashree, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
700,1,2,1,7th,,"Khilgaon, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
1300,2,3,1,4th,,"Farmgate, Dhaka, Bangladesh",1,"36,000.00৳",Residential Apartment
650,1,2,1,3rd,,"Farmgate, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
650,1,2,1,4th,,"Farmgate, Dhaka, Bangladesh",,"19,000.00৳",Residential Apartment
600,,2,,3rd,,"Khilgaon, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
800,1,2,1,Ground,,"Farmgate, Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
2700,3,4,1,1st,,"DOHS Mohakhali, Dhaka, Bangladesh",1,"85,000.00৳",Residential Apartment
850,1,2,1,1st,,"Khilgaon, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
700,1,2,1,4th,,"Khilgaon, Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
1633,2,3,1,7th,,"Paltan, Dhaka, Bangladesh",1,"30,000.00৳",Residential Apartment
1405,3,3,1,4th,,"Paltan, Dhaka, Bangladesh",1,"30,000.00৳",Residential Apartment
800,2,2,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"13,000.00৳",Residential Apartment
925,1,2,1,3rd,,"Moghbazar, Dhaka, Bangladesh",1,"18,000.00৳",Residential Apartment
900,1,2,1,6th,,"Khilgaon, Dhaka, Bangladesh",1,"12,000.00৳",Residential Apartment
700,1,2,1,5th,,"Mohammadpur , Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
500,1,2,,6th,,"Moghbazar, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
1100,1,3,1,7th,,"Banashree, Dhaka, Bangladesh",1,Negotiable,Residential Apartment
800,1,2,1,4th,,"Banashree, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
2160,2,3,1,6th,,"Banashree, Dhaka, Bangladesh",1,"17,000.00৳",Residential Apartment
1000,1,3,1,4th,,"Mohammadpur , Dhaka, Bangladesh",,"17,500.00৳",Residential Apartment
300,1,1,,Ground,,"Mohammadpur , Dhaka, Bangladesh",,"9,000.00৳",Residential Apartment
850,1,2,1,5th,,"Mohammadpur , Dhaka, Bangladesh",,"12,000.00৳",Residential Apartment
1100,2,3,1,4th,,"Rampura, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
700,1,2,1,5th,,"Mohammadpur , Dhaka, Bangladesh",1,"13,000.00৳",Residential Apartment
600,,2,,4th,,"Mohammadpur , Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
800,,2,,4th,,"Mohammadpur , Dhaka, Bangladesh",,"9,000.00৳",Residential Apartment
780,1,2,1,4th,,"Malibagh, Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
900,1,2,1,6th,,"Mohammadpur , Dhaka, Bangladesh",1,"13,000.00৳",Residential Apartment
850,1,2,1,4th,,"Mohammadpur , Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1200,2,3,1,8th,,"Mohammadpur , Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
700,1,2,1,6th,,"Moghbazar, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
1200,3,3,,2nd,,"Banashree, Dhaka, Bangladesh",1,"20,000.00৳",Residential Apartment
1050,2,3,,5th,,"Banashree, Dhaka, Bangladesh",1,"15,000.00৳",Residential Apartment
1000,3,3,,3rd,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
900,2,3,,Ground,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1400,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"18,000.00৳",Residential Apartment
955,2,3,,4th,,"Banashree, Dhaka, Bangladesh",1,"15,000.00৳",Residential Apartment
1300,2,3,1,4th,,"Banashree, Dhaka, Bangladesh",1,"18,000.00৳",Residential Apartment
1000,2,2,,2nd,,"Banashree, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
4000,4,4,1,3rd,,"Moghbazar, Dhaka, Bangladesh",1,Negotiable,Residential Apartment
800,1,2,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"12,500.00৳",Residential Apartment
1200,3,3,,5th,,"Banashree, Dhaka, Bangladesh",1,"19,000.00৳",Residential Apartment
1200,2,3,1,7th,,"Moghbazar, Dhaka, Bangladesh",1,"30,000.00৳",Residential Apartment
1400,2,3,1,6th,,"Mohammadpur , Dhaka, Bangladesh",1,"24,000.00৳",Residential Apartment
700,1,2,1,2nd,,"Moghbazar, Dhaka, Bangladesh",,"18,000.00৳",Residential Apartment
1250,2,3,1,3rd,,"Moghbazar, Dhaka, Bangladesh",1,"20,000.00৳",Residential Apartment
1000,3,3,,6th,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1200,2,3,1,4th,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1100,2,3,1,6th,,"Banashree, Dhaka, Bangladesh",,"12,000.00৳",Residential Apartment
1000,,2,,6th,,"Mohammadpur , Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1200,2,3,1,7th,,"Moghbazar, Dhaka, Bangladesh",1,"30,000.00৳",Residential Apartment
300,1,1,1,7th,,"Nikunja, Dhaka, Bangladesh",,"8,500.00৳",Residential Apartment
700,1,2,1,5th,,"Nikunja, Dhaka, Bangladesh",1,"20,000.00৳",Residential Apartment
850,2,2,1,5th,,"Nikunja, Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
1800,1,1,1,Ground,,"Nikunja, Dhaka, Bangladesh",,"35,000.00৳",Residential Apartment
1100,3,3,,5th,,"Banashree, Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
1300,3,3,1,6th,,"Nikunja, Dhaka, Bangladesh",1,"28,000.00৳",Residential Apartment
500,1,2,1,7th,,"Nikunja, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1550,3,3,1,4th,,"Nikunja, Dhaka, Bangladesh",1,"35,000.00৳",Residential Apartment
800,1,2,1,7th,,"Nikunja, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
700,1,2,1,Ground,,"Nikunja, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
750,1,2,1,6th,,"Mohammadpur , Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
800,1,2,1,Ground,,"Nikunja, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
300,2,2,1,3rd,,"Banashree, Dhaka, Bangladesh",,"10,000.00৳",Residential Apartment
900,1,1,1,3rd,,"Nikunja, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1000,2,3,1,7th,,"Banashree, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
1215,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
700,1,2,1,6th,,"Banashree, Dhaka, Bangladesh",,"9,000.00৳",Residential Apartment
800,2,2,,7th,,"Banashree, Dhaka, Bangladesh",1,"11,000.00৳",Residential Apartment
1250,3,3,,2nd,,"Banashree, Dhaka, Bangladesh",,"24,000.00৳",Residential Apartment
1200,2,3,,6th,,"Banashree, Dhaka, Bangladesh",1,Negotiable,Residential Apartment
1200,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"20,000.00৳",Residential Apartment
1170,2,3,1,6th,,"Banashree, Dhaka, Bangladesh",1,"14,500.00৳",Residential Apartment
1250,2,3,1,6th,,"Banashree, Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
1200,2,3,1,6th,,"Banashree, Dhaka, Bangladesh",1,"25,000.00৳",Residential Apartment
1200,2,3,1,6th,,"Banashree, Dhaka, Bangladesh",1,"25,000.00৳",Residential Apartment
1000,2,3,1,4th,,"Banashree, Dhaka, Bangladesh",1,"17,000.00৳",Residential Apartment
1600,1,2,1,4th,,"Nikunja, Dhaka, Bangladesh",,"17,000.00৳",Residential Apartment
1180,1,3,1,2nd,,"Banashree, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1200,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1000,2,3,,7th,,"Banashree, Dhaka, Bangladesh",1,"15,000.00৳",Residential Apartment
1250,2,3,1,1st,,"Banashree, Dhaka, Bangladesh",1,"20,000.00৳",Residential Apartment
800,1,2,1,5th,,"Mohammadpur , Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
300,1,1,1,Ground,,"Nikunja, Dhaka, Bangladesh",,"7,500.00৳",Residential Apartment
800,1,2,1,5th,,"Mohammadpur , Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
950,2,2,1,5th,,"Nikunja, Dhaka, Bangladesh",1,"19,000.00৳",Residential Apartment
400,1,1,1,Ground,,"Nikunja, Dhaka, Bangladesh",,"7,500.00৳",Residential Apartment
700,1,2,1,Ground,,"Banashree, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
1300,2,2,1,7th,,"Nikunja, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
2160,3,3,1,3rd,,"Nikunja, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
1700,3,3,1,3rd,,"Nikunja, Dhaka, Bangladesh",1,"30,000.00৳",Residential Apartment
1150,1,3,1,2nd,,"Mirpur, Dhaka, Bangladesh",1,"21,500.00৳",Residential Apartment
650,1,2,1,5th,,"Mirpur, Dhaka, Bangladesh",1,"12,000.00৳",Residential Apartment
700,1,2,1,Ground,,"Banashree, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
700,1,2,1,6th,,"Mirpur, Dhaka, Bangladesh",1,"11,000.00৳",Residential Apartment
600,1,2,1,6th,,"Mirpur, Dhaka, Bangladesh",,"12,000.00৳",Residential Apartment
500,1,1,1,6th,,"Banashree, Dhaka, Bangladesh",,"10,000.00৳",Residential Apartment
650,1,2,1,3rd,,"Mirpur, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
600,1,2,1,2nd,,"Mirpur, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
1300,2,4,1,4th,,"Banashree, Dhaka, Bangladesh",1,"21,000.00৳",Residential Apartment
1600,2,4,1,3rd,,"Mirpur, Dhaka, Bangladesh",,"25,000.00৳",Residential Apartment
1240,2,3,1,8th,,"Banashree, Dhaka, Bangladesh",1,"15,000.00৳",Residential Apartment
1800,3,4,1,3rd,,"Banashree, Dhaka, Bangladesh",1,"25,000.00৳",Residential Apartment
700,1,2,1,5th,,"Mirpur, Dhaka, Bangladesh",,"13,500.00৳",Residential Apartment
1400,3,3,1,1st,,"Banashree, Dhaka, Bangladesh",1,"18,000.00৳",Residential Apartment
1300,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",1,"16,000.00৳",Residential Apartment
1400,2,3,1,7th,,"Banashree, Dhaka, Bangladesh",1,"17,000.00৳",Residential Apartment
1200,2,3,1,3rd,,"Banashree, Dhaka, Bangladesh",1,"27,000.00৳",Residential Apartment
1300,1,3,1,6th,,"Banashree, Dhaka, Bangladesh",1,"17,000.00৳",Residential Apartment
1000,2,3,1,5th,,"Banashree, Dhaka, Bangladesh",1,"13,000.00৳",Residential Apartment
1150,2,3,1,5th,,"Banashree, Dhaka, Bangladesh",1,"17,500.00৳",Residential Apartment
750,1,2,1,Ground,,"Nikunja, Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
750,1,2,1,Ground,,"Nikunja, Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
1050,2,3,1,1st,,"New Market, Dhaka, Bangladesh",1,"25,000.00৳",Residential Apartment
750,1,2,1,6th,,"Lalbag, Dhaka, Bangladesh",,"17,000.00৳",Residential Apartment
800,1,2,1,Ground,,"Lalbag, Dhaka, Bangladesh",,"22,800.00৳",Residential Apartment
1100,1,2,1,3rd,,"Banashree, Dhaka, Bangladesh",,"18,000.00৳",Residential Apartment
750,1,2,1,5th,,"Nikunja, Dhaka, Bangladesh",,Negotiable,Residential Apartment
750,1,2,1,6th,,"Lalbag, Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
700,1,2,1,6th,,"Lalbag, Dhaka, Bangladesh",1,"18,000.00৳",Residential Apartment
1500,4,3,1,2nd,,"Nikunja, Dhaka, Bangladesh",,"30,000.00৳",Residential Apartment
700,1,2,1,7th,,"Nikunja, Dhaka, Bangladesh",,"17,500.00৳",Residential Apartment
750,2,2,1,4th,,"Nikunja, Dhaka, Bangladesh",1,"17,000.00৳",Residential Apartment
600,1,2,1,4th,,"Mirpur, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
900,1,2,,5th,,"Banashree, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
600,,2,,7th,,"Mirpur, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
1000,1,2,1,6th,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1600,2,3,1,2nd,,"Banashree, Dhaka, Bangladesh",,"26,000.00৳",Residential Apartment
800,1,2,1,6th,,"Dhanmondi, Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
1050,2,3,1,3rd,,"Mirpur, Dhaka, Bangladesh",1,"18,000.00৳",Residential Apartment
1000,1,2,1,4th,,"Dhanmondi, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1000,1,2,1,6th,,"Mirpur, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
700,1,2,1,3rd,,"Banashree, Dhaka, Bangladesh",,"12,000.00৳",Residential Apartment
900,1,2,1,4th,,"Banashree, Dhaka, Bangladesh",,"15,500.00৳",Residential Apartment
1600,2,3,1,5th,,"Banashree, Dhaka, Bangladesh",,"23,000.00৳",Residential Apartment
800,1,2,1,6th,,"Mirpur, Dhaka, Bangladesh",,"12,500.00৳",Residential Apartment
700,1,2,1,3rd,,"Mirpur, Dhaka, Bangladesh",,"8,500.00৳",Residential Apartment
700,1,2,1,Ground,,"Mirpur, Dhaka, Bangladesh",,"9,500.00৳",Residential Apartment
700,1,2,1,3rd,,"Mirpur, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
1300,2,3,1,6th,,"Banashree, Dhaka, Bangladesh",,"45,000.00৳",Residential Apartment
900,1,2,1,6th,,"Banashree, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
1712,2,4,1,6th,,"Banashree, Dhaka, Bangladesh",,"32,000.00৳",Residential Apartment
1000,1,3,1,7th,,"Banashree, Dhaka, Bangladesh",1,"15,000.00৳",Residential Apartment
3200,3,5,2,2nd,,"Banashree, Dhaka, Bangladesh",,"50,000.00৳",Residential Apartment
900,1,3,1,4th,,"Banashree, Dhaka, Bangladesh",,"16,500.00৳",Residential Apartment
800,1,2,1,5th,,"Banashree, Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1150,1,2,1,1st,,"Banashree, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1000,2,3,,4th,,"Mohammadpur , Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
500,,1,,6th,,"Banashree, Dhaka, Bangladesh",,"11,500.00৳",Residential Apartment
1140,1,3,1,3rd,,"Banashree, Dhaka, Bangladesh",,"24,000.00৳",Residential Apartment
1100,2,3,1,5th,,"Banashree, Dhaka, Bangladesh",,"17,000.00৳",Residential Apartment
850,1,2,1,2nd,,"Mohammadpur , Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
1100,1,3,1,2nd,,"Khilgaon, Dhaka, Bangladesh",,Negotiable,Residential Apartment
650,2,2,,6th,,"Lalbag, Dhaka, Bangladesh",,"23,000.00৳",Residential Apartment
1775,2,3,1,7th,,"Niketan, Dhaka, Bangladesh",,"50,000.00৳",Residential Apartment
2700,4,4,,3rd,,"DOHS Mohakhali, Dhaka, Bangladesh",,"80,000.00৳",Residential Apartment
550,2,2,,Ground,,"New Market, Dhaka, Bangladesh",,"12,000.00৳",Residential Apartment
900,2,2,,4th,,"Lalbag, Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
1500,2,3,1,2nd,,"Niketan, Dhaka, Bangladesh",1,"32,000.00৳",Residential Apartment
800,1,2,1,4th,,"Mohammadpur , Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
1400,1,1,1,Ground,,"Mirpur, Dhaka, Bangladesh",,"40,000.00৳",Residential Apartment
1200,2,3,1,5th,,"Mirpur, Dhaka, Bangladesh",,"26,000.00৳",Residential Apartment
600,2,2,,Ground,,"Lalbag, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
1350,2,3,1,5th,,"Mirpur, Dhaka, Bangladesh",,"26,000.00৳",Residential Apartment
1200,2,3,1,3rd,,"Mirpur, Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1695,2,3,2,2nd,,"Niketan, Dhaka, Bangladesh",,"30,000.00৳",Residential Apartment
1120,2,3,1,3rd,,"Mirpur, Dhaka, Bangladesh",,"25,000.00৳",Residential Apartment
875,1,2,1,9th,,"Mirpur, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
800,1,2,1,Ground,,"Mirpur, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
1500,2,3,1,4th,,"Niketan, Dhaka, Bangladesh",,"28,000.00৳",Residential Apartment
800,1,2,1,6th,,"Mirpur, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
800,1,2,1,4th,,"Mirpur, Dhaka, Bangladesh",,"10,500.00৳",Residential Apartment
1900,3,3,,4th,,"Dhanmondi, Dhaka, Bangladesh",1,"45,000.00৳",Residential Apartment
600,2,2,1,4th,,"Mirpur, Dhaka, Bangladesh",1,"13,000.00৳",Residential Apartment
1100,1,3,1,5th,,"Mirpur, Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
1200,2,3,1,3rd,,"Mirpur, Dhaka, Bangladesh",,"19,000.00৳",Residential Apartment
650,2,2,1,4th,,"Mirpur, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
1000,1,2,1,2nd,,"Mohammadpur , Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
1250,1,3,1,9th,,"Shyamoli, Dhaka, Bangladesh",1,"30,000.00৳",Residential Apartment
500,1,2,1,Ground,,"Mirpur, Dhaka, Bangladesh",,"9,500.00৳",Residential Apartment
1200,2,3,1,7th,,"Farmgate, Dhaka, Bangladesh",1,"23,000.00৳",Residential Apartment
1800,1,3,1,3rd,,"Mohammadpur , Dhaka, Bangladesh",,"17,000.00৳",Residential Apartment
1300,3,3,,3rd,,"Mirpur, Dhaka, Bangladesh",,"22,000.00৳",Residential Apartment
1388,3,3,1,10th,,"Shyamoli, Dhaka, Bangladesh",1,"35,000.00৳",Residential Apartment
750,1,2,1,6th,,"Mohammadpur , Dhaka, Bangladesh",,"16,000.00৳",Residential Apartment
1350,2,3,1,7th,,"Mohammadpur , Dhaka, Bangladesh",,"28,000.00৳",Residential Apartment
750,1,2,1,5th,,"Mohammadpur , Dhaka, Bangladesh",,"15,000.00৳",Residential Apartment
1200,3,3,1,2nd,,"Mohammadpur , Dhaka, Bangladesh",,"26,000.00৳",Residential Apartment
1400,2,3,1,5th,,"Mohammadpur , Dhaka, Bangladesh",,"27,000.00৳",Residential Apartment
1200,1,2,1,7th,,"Mohammadpur , Dhaka, Bangladesh",,"13,000.00৳",Residential Apartment
800,1,2,1,5th,,"Mohammadpur , Dhaka, Bangladesh",,"20,000.00৳",Residential Apartment
500,1,3,1,6th,,"Mirpur, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
540,1,2,,5th,,"Mirpur, Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
700,1,2,1,2nd,,"Mohammadpur , Dhaka, Bangladesh",,"11,000.00৳",Residential Apartment
900,2,3,1,6th,,"Mirpur, Dhaka, Bangladesh",,"14,000.00৳",Residential Apartment
1200,3,3,1,6th,,"Mirpur, Dhaka, Bangladesh",,"25,000.00৳",Residential Apartment
