area,balconies,baths,bedroom,location,price,property_type,property_url,purpose,City,Area,Address,Mosque/Prayer Room-amenity,Parks-amenity,Telephone line-amenity,Solar panels-amenity,Bazaar-amenity,Garden-amenity,Generator-amenity,Hot water and heating-amenity,Security Alarm System-amenity,Inter com-amenity,School-amenity,Guest Parking-amenity,Satellite or cable TV-amenity,Fire Services-amenity,Graveyard-amenity,Gas Connection-amenity,Civil Defense-amenity,Pool-amenity,Play Ground-amenity,Lakes-amenity,null-amenity,Water Supply-amenity,Gas-amenity,Gymnasium-amenity,Police Box-amenity,Universities-amenity,Banks-amenity,CCTV-amenity,Cylinder Gas-amenity,Self Water supply-amenity,Fire exit-amenity,WASA connection-amenity,Servent Room-amenity,Electronic security-amenity,Electricity-amenity,Security-amenity,College-amenity,Eid congregation place-amenity,Fire Protection-amenity,Hospital-amenity,Servent Toilet-amenity,Post Office-amenity,Wi-Fi connectivity-amenity,Lift-amenity,Mosque-amenity
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245739/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/245220/ready-plot-for-sale-at-basila-near-mohammadpur,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2200.0,3.0,4.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245530/2200-sqft-4-beds-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245707/3-katha-under-development-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1900.0,4.0,3.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/242544/1900-sqft-4-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No
,,,,"Keraniganj , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245709/3-katha-under-development-residential-plot-sale-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1510.0,3.0,3.0,3.0,"Mirpur 6 , Dhaka",,Residential,https://www.bdhousing.com/details/243980/1510-sqft-3-beds-under-construction-apartment-flats-for-sale-at-mirpur-6,Sale,Dhaka,,Mirpur 6 ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1214.0,2.0,3.0,3.0,"Badda , Dhaka",,Residential,https://www.bdhousing.com/details/238568/1214-sqft-3-beds-ready-apartment-flats-for-sale-at-badda,Sale,Dhaka,Badda,,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No
1450.0,3.0,3.0,3.0,"Bashundhara R/A , Dhaka",6959999.999999999,Residential,https://www.bdhousing.com/details/245027/1450-sqft-3-beds-upcoming-land-sharing-flat-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Keraniganj , Dhaka",1100000.0,Residential,https://www.bdhousing.com/details/244324/5-katha-under-development-residential-plot-for-sale-at-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Keraniganj , Dhaka",1300000.0,Residential,https://www.bdhousing.com/details/244833/5-katha-residential-plot-sale-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/245226/5-katha-ready-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Mohammadpur , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245705/3-katha-under-development-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1460.0,3.0,3.0,3.0,"Sayedabad , Dhaka",,Residential,https://www.bdhousing.com/details/241622/1460-sqft-3-beds-under-construction-flats-for-sale-at-sayedabad,Sale,Dhaka,,Sayedabad ,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No
1691.0,4.0,4.0,3.0,"Shantinagar , Dhaka",,Residential,https://www.bdhousing.com/details/243767/1691-sqft-4-beds-flats-for-sale-shantinagar,Sale,Dhaka,Shantinagar,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/245079/3-katha-residential-plot-sale-basila-md-pur,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Keraniganj , Dhaka",1300000.0,Residential,https://www.bdhousing.com/details/244813/3-katha-residential-plot-sale-keraniganj-Modhucity%20,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245767/3-katha-ready-residential-plot-for-sale-at-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1100.0,3.0,3.0,3.0,"Balughat , Dhaka",,Residential,https://www.bdhousing.com/details/243977/apartment-sale-balughat-ecb-chattor-dhaka-cantonment,Sale,Dhaka,,Balughat ,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No
,,,,"Keraniganj , Dhaka",1300000.0,Residential,https://www.bdhousing.com/details/244812/5-katha-residential-plot-sale-keraniganj-modhu-city,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1330.0,3.0,4.0,3.0,"Badda , Dhaka",,Residential,https://www.bdhousing.com/details/245429/3-beds-apartment-flats-sale-badda,Sale,Dhaka,Badda,,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/245155/5-katha-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Mohammadpur , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245768/3-katha-under-development-residential-plot-for-sale-at-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2200.0,4.0,3.0,4.0,"Shyamoli , Dhaka",,Residential,https://www.bdhousing.com/details/242289/2200-sqft-4-beds-under-construction-flats-for-sale-at-shyamoli,Sale,Dhaka,Shyamoli,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245714/3-katha-ready-residential-plot-for-sale-at-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/245189/3-katha-under-development-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245747/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/245064/3-katha-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1400.0,3.0,4.0,3.0,"Eskaton , Dhaka",,Residential,https://www.bdhousing.com/details/236918/1400-sqft-3-beds-under-construction-apartment-flats-for-sale-at-eskaton,Sale,Dhaka,Eskaton,,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No
,,,,"Mohammadpur , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245770/3-katha-under-development-residential-plot-for-sale-at-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
6344.0,4.0,5.0,4.0,"Gulshan 02 , Dhaka",,Residential,https://www.bdhousing.com/details/244253/6727-sqft-5-beds-under-construction-apartment-flats-for-sale-at-north-gulshan,Sale,Dhaka,,Gulshan 02 ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245771/ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/245205/%E0%A6%98-%E0%A6%9F-%E0%A6%B0-%E0%A6%9A%E0%A6%B0-%E0%A6%B8-%E0%A6%B2%E0%A6%97-%E0%A6%A8-%E0%A6%AE-%E0%A6%B9-%E0%A6%AE-%E0%A6%AE-%E0%A6%A6%E0%A6%AA-%E0%A6%B0-%E0%A6%B0-%E0%A6%A8-%E0%A6%95%E0%A6%9F-%E0%A6%95-%E0%A6%B8-%E0%A6%A4-%E0%A6%A4-%E0%A6%AA-%E0%A6%B2%E0%A6%9F-%E0%A6%AC-%E0%A6%95-%E0%A6%B0%E0%A7%9F,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1280.0,3.0,3.0,3.0,"Banasree , Dhaka",,Residential,https://www.bdhousing.com/details/240208/1300-sqft-3-beds-under-construction-flats-for-sale-at-banasree,Sale,Dhaka,Banasree,,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Mohammadpur , Dhaka",2000000.0,Residential,https://www.bdhousing.com/details/245775/-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Keraniganj , Dhaka",1300000.0,Residential,https://www.bdhousing.com/details/244822/5-katha-residential-plot-sale-keraniganj-modhu-city,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Purbachal , Dhaka",,Residential,https://www.bdhousing.com/details/245518/3-katha-under-development-residential-plot-for-sale-at-purbachal,Sale,Dhaka,Purbachal,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1600.0,3.0,4.0,3.0,"Mirpur 11 , Dhaka",,Residential,https://www.bdhousing.com/details/238567/1600-sqft-3-beds-ready-apartment-flats-for-sale-at-mirpur-11,Sale,Dhaka,,Mirpur 11 ,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
,,,,"Mohammadpur , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245772/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Mohammadpur , Dhaka",,Residential,https://www.bdhousing.com/details/244446/5-katha-ready%20-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245710/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2210.0,4.0,4.0,4.0,"Uttara , Dhaka",,Residential,https://www.bdhousing.com/details/238191/uttara-3-almost-ready-near-play-ground-lake-2210sqft-4-beds-flat-for-sale,Sale,Dhaka,Uttara,,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes
1350.0,2.0,3.0,3.0,"Aftab Nagar , Dhaka",9205000.0,Residential,https://www.bdhousing.com/details/244498/aftabnagar-south-face-1350-sqft-flat-sale,Sale,Dhaka,Aftab Nagar,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Keraniganj , Dhaka",1400000.0,Residential,https://www.bdhousing.com/details/244717/5-katha-almost-ready-residential-plot-sale-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2050.0,4.0,4.0,4.0,"Bashundhara R/A , Dhaka",11000000.0,Residential,https://www.bdhousing.com/details/245702/2050-sqft-4-beds-upcoming-land-sharing-flat-sale-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1260.0,2.0,3.0,3.0,"Monipur , Dhaka",,Residential,https://www.bdhousing.com/details/243765/1340-sqft-under-construction-apartment-flats-sale-monipur,Sale,Dhaka,,Monipur ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2235.0,5.0,4.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/242829/2205-sqft-4-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
3500.0,4.0,4.0,4.0,"Gulshan 02 , Dhaka",,Residential,https://www.bdhousing.com/details/238634/3500-sqftf-lats-for-sale-at-gulshan-02,Sale,Dhaka,,Gulshan 02 ,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
1300.0,3.0,3.0,3.0,"Malibag , Dhaka",12400000.0,Residential,https://www.bdhousing.com/details/245669/1300-sqft-3-beds-apartment-flats-sale-malibag,Sale,Dhaka,,Malibag ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1245.0,3.0,3.0,3.0,"Malibag , Dhaka",,Residential,https://www.bdhousing.com/details/245567/under-construction-apartment-flats-sale-malibag,Sale,Dhaka,,Malibag ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
,,,,"Purbachal , Dhaka",2000000.0,Residential,https://www.bdhousing.com/details/244599/5-katha-under-development-residential-plot-sale-purbachal,Sale,Dhaka,Purbachal,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Purbachal , Dhaka",1300000.0,Residential,https://www.bdhousing.com/details/238987/3-katha-residential-plot-for-sale-at-purbachal,Sale,Dhaka,Purbachal,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2315.0,3.0,4.0,4.0,"Dhanmondi , Dhaka",,Residential,https://www.bdhousing.com/details/244458/4-beds-apartment-flats-sale-dhanmondi,Sale,Dhaka,Dhanmondi,,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No
1123.0,2.0,3.0,3.0,"Malibag , Dhaka",,Residential,https://www.bdhousing.com/details/238650/1123-sqft-3-beds-under-construction-apartment-flats-for-sale-at-malibag,Sale,Dhaka,,Malibag ,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No
,,,,"Gollamari , Khulna",509999.99999999994,Residential,https://www.bdhousing.com/details/244303/9-katha-ready-residential-plot-for-sale-at-gollamari,Sale,,,"Gollamari , Khulna",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245717/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1305.0,3.0,3.0,3.0,"Dhanmondi , Dhaka",,Residential,https://www.bdhousing.com/details/238192/ready-apartment-flats-of-1225-sqft-3-bedss-for-sale-at-sonkor-west-dhanmondi,Sale,Dhaka,Dhanmondi,,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
,,,,"Keraniganj , Dhaka",1300000.0,Residential,https://www.bdhousing.com/details/244802/3-katha-under-development-residential-plot-sale-keraniganj-modhu-city,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1517.0,3.0,3.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/240915/1490-sqft-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No
