id,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,price_log
pbazaar-12215,1250.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.798127036878302
pbazaar-12216,2000.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan,11.512925464970229
pbazaar-12217,1200.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.798127036878302
pbazaar-12218,1300.0,Apartment,Residential,4.0,3.0,18000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.798127036878302
pbazaar-12219,800.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.472704636443673
pbazaar-12220,1000.0,Apartment,Residential,1.0,3.0,8500.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.047821442478408
pbazaar-12221,1135.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.680344001221918
pbazaar-12222,840.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,9.392661928770137
pbazaar-12224,500.0,Apartment,Residential,1.0,2.0,7500.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,8.922658299524402
pbazaar-12225,1300.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.680344001221918
pbazaar-12226,1150.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.903487552536127
pbazaar-12227,1200.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12228,1500.0,Apartment,Residential,3.0,3.0,18500.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.825526011066415
pbazaar-12229,1200.0,Apartment,Residential,3.0,3.0,17000.0,Rent,Chattogram,Chattogram City,0,0,0,0,0,0,0,Chattogram,Chattogram City,9.740968623038354
pbazaar-12230,500.0,Apartment,Residential,3.0,2.0,10000.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,9.210340371976184
pbazaar-12231,800.0,Apartment,Residential,2.0,2.0,14500.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,9.581903928408666
pbazaar-12232,1650.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12233,500.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.680344001221918
pbazaar-12234,500.0,Apartment,Residential,3.0,2.0,9000.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,9.104979856318357
pbazaar-12235,700.0,Apartment,Residential,3.0,2.0,9000.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,9.104979856318357
pbazaar-12236,1050.0,Apartment,Residential,4.0,3.0,15000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.615805480084347
pbazaar-12237,630.0,Apartment,Residential,3.0,2.0,10000.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,9.210340371976184
pbazaar-12239,500.0,Apartment,Residential,3.0,2.0,10000.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,9.210340371976184
pbazaar-12240,1120.0,Apartment,Residential,3.0,3.0,17500.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,9.769956159911606
pbazaar-12241,700.0,Apartment,Residential,3.0,2.0,11500.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.350102314351341
pbazaar-12242,1300.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur,9.305650551780507
pbazaar-12243,1600.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.308952660644293
pbazaar-12244,1600.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.46310334047155
pbazaar-12245,1650.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,10.126631103850338
pbazaar-12246,1450.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.308952660644293
pbazaar-12247,1800.0,Apartment,Residential,3.0,3.0,52000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0,Dhaka,Dhanmondi,10.858998997563564
pbazaar-12248,900.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Dhaka,Nikunja,0,0,0,0,0,0,0,Dhaka,Khilkhet,9.903487552536127
pbazaar-12249,1450.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.043249494911286
pbazaar-12250,1596.0,Apartment,Residential,4.0,3.0,24000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.085809109330082
pbazaar-12251,1450.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12252,3000.0,Apartment,Residential,6.0,5.0,60000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,11.002099841204238
pbazaar-12253,1650.0,Apartment,Residential,4.0,3.0,23000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,10.043249494911286
pbazaar-12254,2550.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,11.512925464970229
pbazaar-12255,850.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Dhaka,Nikunja,0,0,0,0,0,0,0,Dhaka,Khilkhet,9.740968623038354
pbazaar-12256,2550.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,11.512925464970229
pbazaar-12257,1100.0,Apartment,Residential,4.0,3.0,17000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.740968623038354
pbazaar-12258,1200.0,Apartment,Residential,4.0,3.0,18000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.798127036878302
pbazaar-12259,500.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,9.472704636443673
pbazaar-12260,1570.0,Apartment,Residential,4.0,3.0,22000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.998797732340453
pbazaar-12261,500.0,Apartment,Residential,3.0,2.0,15000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.615805480084347
pbazaar-12262,1325.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12263,1575.0,Apartment,Residential,3.0,3.0,20500.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.9281801651265
pbazaar-12264,1600.0,Apartment,Residential,4.0,2.0,25000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,10.126631103850338
pbazaar-12265,2200.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.46310334047155
pbazaar-12266,1160.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.798127036878302
pbazaar-12267,900.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Dhaka,Nikunja,0,0,0,0,0,0,0,Dhaka,Khilkhet,9.903487552536127
pbazaar-12268,2100.0,Apartment,Residential,4.0,4.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.308952660644293
pbazaar-12269,1300.0,Apartment,Residential,4.0,3.0,20500.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.9281801651265
pbazaar-12270,1240.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12271,1450.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12272,2200.0,Apartment,Residential,4.0,4.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.46310334047155
pbazaar-12273,1100.0,Apartment,Residential,2.0,3.0,21000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.95227771670556
pbazaar-12274,2350.0,Apartment,Residential,5.0,4.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.46310334047155
pbazaar-12276,1100.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12277,2250.0,Apartment,Residential,5.0,3.0,40000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.596634733096073
pbazaar-12278,2200.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.308952660644293
pbazaar-12279,2150.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.46310334047155
pbazaar-12280,2100.0,Apartment,Residential,5.0,4.0,31000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.341742483467284
pbazaar-12281,3100.0,Apartment,Residential,3.0,3.0,110000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan,11.608235644774552
pbazaar-12282,1754.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Dhaka,Shahbag ,0,0,0,0,0,0,0,Dhaka,,10.373491181781864
pbazaar-12283,2150.0,Apartment,Residential,4.0,3.0,28000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.239959789157341
pbazaar-12284,1100.0,Apartment,Residential,2.0,2.0,28000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.239959789157341
pbazaar-12285,2000.0,Apartment,Residential,5.0,4.0,40000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.596634733096073
pbazaar-12286,1850.0,Apartment,Residential,3.0,3.0,47000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,10.757902880692196
pbazaar-12287,2400.0,Apartment,Residential,4.0,4.0,60000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,11.002099841204238
pbazaar-12288,2200.0,Apartment,Residential,4.0,4.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.308952660644293
pbazaar-12289,2200.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.596634733096073
pbazaar-12290,1385.0,Apartment,Residential,4.0,3.0,27000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.203592144986466
pbazaar-12291,2200.0,Apartment,Residential,4.0,3.0,45000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.714417768752456
pbazaar-12292,400.0,Apartment,Residential,1.0,1.0,12000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,9.392661928770137
pbazaar-12293,1250.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.680344001221918
pbazaar-12295,900.0,Apartment,Residential,3.0,2.0,14000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,9.546812608597396
pbazaar-12296,1450.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,9.903487552536127
pbazaar-12297,500.0,Apartment,Residential,1.0,1.0,9000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.104979856318357
pbazaar-12298,750.0,Apartment,Residential,2.0,2.0,11500.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.350102314351341
pbazaar-12299,1800.0,Apartment,Residential,2.0,3.0,40000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan,10.596634733096073
pbazaar-12301,900.0,Apartment,Residential,2.0,2.0,17500.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0,Dhaka,Dhanmondi,9.769956159911606
pbazaar-12302,400.0,Apartment,Residential,1.0,1.0,12000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,9.392661928770137
pbazaar-12303,2200.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.596634733096073
pbazaar-12304,2000.0,Apartment,Residential,5.0,3.0,50000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.819778284410283
pbazaar-12305,1500.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.798127036878302
pbazaar-12306,1100.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.740968623038354
pbazaar-12307,3000.0,Apartment,Residential,4.0,4.0,70000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,11.156250521031495
pbazaar-12308,2200.0,Apartment,Residential,4.0,4.0,34000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.4341158035983
pbazaar-12309,1400.0,Apartment,Residential,3.0,3.0,27000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,10.203592144986466
pbazaar-12310,1100.0,Apartment,Residential,2.0,3.0,8000.0,Rent,Gazipur,Gazipur Sadar,0,0,0,0,0,0,0,Dhaka,Sub-district of Gazipur,8.987196820661973
pbazaar-12311,1350.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12312,2340.0,Apartment,Residential,5.0,4.0,45000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.714417768752456
pbazaar-12313,950.0,Apartment,Residential,2.0,2.0,12500.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.433483923290392
pbazaar-12314,1880.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.46310334047155
pbazaar-12315,850.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.392661928770137
pbazaar-12316,2200.0,Apartment,Residential,4.0,4.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.308952660644293
pbazaar-12317,1150.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.798127036878302
pbazaar-12318,750.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.472704636443673
pbazaar-12319,3000.0,Apartment,Residential,6.0,6.0,60000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,11.002099841204238
pbazaar-12320,1250.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.308952660644293
pbazaar-12321,1600.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.308952660644293
pbazaar-12322,2100.0,Apartment,Residential,4.0,3.0,26000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.165851817003619
pbazaar-12323,700.0,Apartment,Residential,3.0,2.0,9500.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.159047077588632
pbazaar-12324,400.0,Apartment,Residential,1.0,1.0,8000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,8.987196820661973
pbazaar-12325,800.0,Apartment,Residential,1.0,2.0,9000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.104979856318357
pbazaar-12326,850.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.546812608597396
pbazaar-12327,700.0,Apartment,Residential,3.0,2.0,12000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.392661928770137
pbazaar-12328,1175.0,Apartment,Residential,3.0,3.0,16500.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.711115659888671
pbazaar-12329,850.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.392661928770137
pbazaar-12330,1200.0,Apartment,Residential,2.0,3.0,11500.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.350102314351341
pbazaar-12331,2200.0,Apartment,Residential,5.0,4.0,33000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.404262840448617
pbazaar-12332,2200.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.308952660644293
pbazaar-12333,700.0,Apartment,Residential,3.0,2.0,12000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.392661928770137
pbazaar-12334,1400.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,10.46310334047155
pbazaar-12335,1450.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,10.308952660644293
pbazaar-12336,1950.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,10.819778284410283
pbazaar-12337,2200.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.308952660644293
pbazaar-12338,1600.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.903487552536127
pbazaar-12339,3500.0,Apartment,Residential,4.0,5.0,50000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.819778284410283
pbazaar-12340,1950.0,Apartment,Residential,4.0,3.0,60000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,11.002099841204238
pbazaar-12341,1850.0,Apartment,Residential,4.0,3.0,40000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,10.596634733096073
pbazaar-12342,2200.0,Apartment,Residential,3.0,4.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.46310334047155
pbazaar-12343,2000.0,Apartment,Residential,4.0,3.0,40000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,10.596634733096073
pbazaar-12344,1030.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.680344001221918
pbazaar-12345,850.0,Apartment,Residential,3.0,3.0,17500.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.769956159911606
pbazaar-12346,1000.0,Apartment,Residential,4.0,3.0,17000.0,Rent,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,9.740968623038354
pbazaar-12347,1050.0,Apartment,Residential,2.0,3.0,14500.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.581903928408666
pbazaar-12349,1250.0,Apartment,Residential,3.0,3.0,21000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.95227771670556
pbazaar-12350,1040.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.680344001221918
pbazaar-12351,2900.0,Apartment,Residential,4.0,5.0,100000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,11.512925464970229
pbazaar-12352,2100.0,Apartment,Residential,4.0,3.0,28000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.239959789157341
pbazaar-12353,1200.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12354,1200.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.998797732340453
pbazaar-12355,1250.0,Apartment,Residential,4.0,3.0,21000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.95227771670556
pbazaar-12356,1250.0,Apartment,Residential,4.0,3.0,23000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.043249494911286
pbazaar-12357,800.0,Apartment,Residential,2.0,3.0,10000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.210340371976184
pbazaar-12358,2200.0,Apartment,Residential,6.0,4.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.308952660644293
pbazaar-12359,1800.0,Apartment,Residential,4.0,3.0,18000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.798127036878302
pbazaar-12360,1250.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.798127036878302
pbazaar-12361,1150.0,Apartment,Residential,3.0,3.0,14000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.546812608597396
pbazaar-12362,1200.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.615805480084347
pbazaar-12363,1300.0,Apartment,Residential,4.0,3.0,23000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.043249494911286
pbazaar-12364,1200.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
pbazaar-12365,1700.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,10.308952660644293
pbazaar-12366,1300.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.615805480084347
pbazaar-12367,700.0,Apartment,Residential,2.0,2.0,11500.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.350102314351341
pbazaar-12368,900.0,Apartment,Residential,3.0,3.0,13000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.472704636443673
pbazaar-12369,1800.0,Apartment,Residential,4.0,3.0,50000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,10.819778284410283
pbazaar-12370,1100.0,Apartment,Residential,3.0,2.0,24000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali,10.085809109330082
pbazaar-12371,1300.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.798127036878302
pbazaar-12372,1300.0,Apartment,Residential,4.0,3.0,26000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.165851817003619
pbazaar-12373,650.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.305650551780507
pbazaar-12374,1350.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Rampura,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.903487552536127
pbazaar-12375,750.0,Apartment,Residential,2.0,2.0,10500.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.259130536145614
pbazaar-12376,1275.0,Apartment,Residential,3.0,3.0,13000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,9.472704636443673
pbazaar-12377,2200.0,Apartment,Residential,4.0,4.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.46310334047155
pbazaar-12378,2400.0,Apartment,Residential,4.0,4.0,42000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,10.645424897265505
pbazaar-12379,1150.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.798127036878302
pbazaar-12380,1250.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,9.903487552536127
