,price,area,num_bath_rooms,num_bed_rooms,zone,price_log
3181,4300000.0,1557.0,3.0,3.0,Chattogram City,15.27412558066379
3182,8000000.0,1100.0,3.0,3.0,Mirpur,15.89495209964411
3183,12500000.0,1650.0,2.8650871997367555,3.0,Bashundhara R/A,16.34123920227253
3184,4200000.0,850.0,2.8650871997367555,2.0,Mirpur,15.250595083253597
3185,12500000.0,1650.0,2.8650871997367555,3.0,Bashundhara R/A,16.34123920227253
3186,12500000.0,1650.0,2.8650871997367555,3.0,Bashundhara R/A,16.34123920227253
3187,13500000.0,1650.0,2.8650871997367555,3.0,Bashundhara R/A,16.41820024340866
3188,4000000.0,750.0,2.8650871997367555,2.0,Mirpur,15.201804919084164
3189,3800000.0,750.0,2.8650871997367555,2.0,Mirpur,15.150511624696614
3190,6600000.0,1100.0,2.8650871997367555,3.0,Mirpur,15.702580206996654
3191,7800000.0,1300.0,2.8650871997367555,3.0,Mirpur,15.86963429165982
3192,7800000.0,1300.0,2.8650871997367555,3.0,Mirpur,15.86963429165982
3193,4600000.0,850.0,2.8650871997367555,2.0,Mirpur,15.341566861459324
3194,6600000.0,1100.0,2.8650871997367555,3.0,Mirpur,15.702580206996654
3196,7500000.0,1400.0,2.8650871997367555,3.0,Bashundhara R/A,15.830413578506539
3197,5500000.0,1260.0,2.8650871997367555,3.0,Mirpur,15.520258650202699
3198,8930000.0,1900.0,2.8650871997367555,4.0,Chattogram City,16.00492695285268
3199,7000000.0,1260.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
3200,7000000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
3201,6152000.0,1120.0,2.8650871997367555,3.0,Chattogram City,15.632287790167616
3202,9112000.0,1690.0,2.8650871997367555,3.0,Chattogram City,16.025102784109155
3203,6000000.0,1000.0,2.8650871997367555,2.0,Mirpur,15.60727002719233
3204,6930000.0,1260.0,2.8650871997367555,3.0,Khilkhet,15.751370371166086
3205,6000000.0,1000.0,2.8650871997367555,2.0,Mirpur,15.60727002719233
3206,6000000.0,1000.0,2.8650871997367555,2.0,Mirpur,15.60727002719233
3207,6000000.0,1000.0,2.8650871997367555,2.0,Mirpur,15.60727002719233
3208,6984999.999999999,1270.0,2.8650871997367555,3.0,Khilkhet,15.759275550673198
3209,6930000.0,1260.0,2.8650871997367555,3.0,Khilkhet,15.751370371166086
3210,6930000.0,1260.0,2.8650871997367555,3.0,Khilkhet,15.751370371166086
3211,6903000.0,1255.0,2.8650871997367555,3.0,Khilkhet,15.747466657685612
3212,14300000.0,1500.0,2.8650871997367555,3.0,Bashundhara R/A,16.475770095230136
3213,11500000.0,1500.0,2.8650871997367555,4.0,Bashundhara R/A,16.25785759333348
3214,9500000.0,1235.0,2.8650871997367555,3.0,Uttara,16.06680235657077
3215,9500000.0,1435.0,2.8650871997367555,3.0,Mirpur,16.06680235657077
3216,8500000.0,1250.0,2.8650871997367555,3.0,Uttara,15.955576721460545
3217,8000000.0,1500.0,2.8650871997367555,3.0,Mirpur,15.89495209964411
3218,9500000.0,1350.0,2.8650871997367555,3.0,Bashundhara R/A,16.06680235657077
3219,5000000.0,950.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3220,5400000.0,900.0,2.8650871997367555,2.0,Khilgaon,15.501909511534503
3221,7350000.0,1150.0,2.8650871997367555,3.0,Mirpur,15.81021087118902
3222,7000000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
3223,7000000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
3224,4500000.0,1025.0,2.8650871997367555,2.0,Chattogram City,15.319587954740548
3225,16000000.0,1756.0,2.8650871997367555,3.0,Bashundhara R/A,16.588099280204055
3226,5000000.0,1025.0,2.8650871997367555,2.0,Chattogram City,15.424948470398375
3227,6984999.999999999,1270.0,2.8650871997367555,3.0,Khilkhet,15.759275550673198
3228,6903000.0,1255.0,2.8650871997367555,3.0,Khilkhet,15.747466657685612
3229,16000000.0,1756.0,2.8650871997367555,3.0,Bashundhara R/A,16.588099280204055
3230,6984999.999999999,1270.0,2.8650871997367555,3.0,Khilkhet,15.759275550673198
3231,6984999.999999999,1270.0,2.8650871997367555,3.0,Khilkhet,15.759275550673198
3232,6930000.0,1260.0,2.8650871997367555,3.0,Khilkhet,15.751370371166086
3233,6903000.0,1258.0,2.8650871997367555,3.0,Khilkhet,15.747466657685612
3234,6984999.999999999,1270.0,2.8650871997367555,3.0,Khilkhet,15.759275550673198
3235,7259999.999999999,1320.0,2.8650871997367555,3.0,Khilkhet,15.79789038680098
3236,6903000.0,1255.0,2.8650871997367555,3.0,Khilkhet,15.747466657685612
3237,6930000.0,1260.0,2.8650871997367555,3.0,Khilkhet,15.751370371166086
3238,7259999.999999999,1320.0,2.8650871997367555,3.0,Khilkhet,15.79789038680098
3239,6930000.0,1260.0,2.8650871997367555,3.0,Khilkhet,15.751370371166086
3240,6984999.999999999,1270.0,2.8650871997367555,3.0,Khilkhet,15.759275550673198
3241,6903000.0,1255.0,2.8650871997367555,3.0,Khilkhet,15.747466657685612
3242,6903000.0,1255.0,2.8650871997367555,3.0,Khilkhet,15.747466657685612
3243,5592000.0,1148.0,2.8650871997367555,3.0,Chattogram City,15.536847562895783
3244,6903000.0,1255.0,2.8650871997367555,3.0,Khilkhet,15.747466657685612
3245,7131999.999999999,1433.0,2.8650871997367555,3.0,Chattogram City,15.780102257965169
3246,7800000.0,1433.0,2.8650871997367555,3.0,Chattogram City,15.86963429165982
3247,7000000.0,1000.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
3248,4500000.0,1000.0,2.8650871997367555,3.0,Mirpur,15.319587954740548
3249,8500000.0,1630.0,2.8650871997367555,3.0,Chattogram City,15.955576721460545
3250,5592000.0,1148.0,2.8650871997367555,3.0,Chattogram City,15.536847562895783
3251,7700000.0,1980.0,2.8650871997367555,3.0,Chattogram City,15.856730886823913
3252,7131999.999999999,1433.0,2.8650871997367555,3.0,Chattogram City,15.780102257965169
3253,10000000.0,1300.0,2.8650871997367555,3.0,Mirpur,16.11809565095832
3254,10000000.0,1300.0,2.8650871997367555,3.0,Mirpur,16.11809565095832
3255,12400000.0,1600.0,2.8650871997367555,3.0,Mirpur,16.333207030575267
3256,11500000.0,1545.0,2.8650871997367555,3.0,Mirpur,16.25785759333348
3257,8500000.0,1100.0,2.8650871997367555,2.0,Bashundhara R/A,15.955576721460545
3258,11000000.0,1550.0,2.8650871997367555,3.0,Bashundhara R/A,16.213405830762646
3259,11500000.0,1545.0,2.8650871997367555,3.0,Mirpur,16.25785759333348
3260,7259999.999999999,1320.0,2.8650871997367555,3.0,Khilkhet,15.79789038680098
3261,10000000.0,1745.0,2.8650871997367555,3.0,Mirpur,16.11809565095832
3262,7200000.0,1200.0,2.8650871997367555,3.0,Mirpur,15.789591583986283
3263,7259999.999999999,1320.0,2.8650871997367555,3.0,Khilkhet,15.79789038680098
3264,6600000.0,1200.0,2.8650871997367555,3.0,Mirpur,15.702580206996654
3265,7259999.999999999,1320.0,2.8650871997367555,3.0,Khilkhet,15.79789038680098
3266,7500000.0,1350.0,2.8650871997367555,3.0,Mirpur,15.830413578506539
3267,8600000.0,1550.0,2.8650871997367555,3.0,Mirpur,15.967272761223736
3268,15000000.0,1850.0,2.8650871997367555,4.0,Khilgaon,16.523560759066484
3269,13000000.0,1500.0,2.8650871997367555,3.0,Khilgaon,16.38045991542581
3270,18500000.0,1727.0,2.8650871997367555,3.0,New Market,16.733281290048552
3271,18500000.0,1727.0,2.8650871997367555,3.0,New Market,16.733281290048552
3272,12000000.0,1310.0,2.8650871997367555,3.0,Bashundhara R/A,16.300417207752275
3273,12000000.0,1310.0,2.8650871997367555,3.0,Bashundhara R/A,16.300417207752275
3274,12000000.0,1310.0,2.8650871997367555,3.0,Bashundhara R/A,16.300417207752275
3275,5500000.0,855.0,2.8650871997367555,3.0,Khilgaon,15.520258650202699
3276,12000000.0,1310.0,2.8650871997367555,3.0,Bashundhara R/A,16.300417207752275
3277,7500000.0,1430.0,2.8650871997367555,3.0,Chattogram City,15.830413578506539
3278,12000000.0,1744.0,2.8650871997367555,3.0,Chattogram City,16.300417207752275
3279,2800000.0,650.0,2.8650871997367555,2.0,Mirpur,14.845129975145433
3280,11500000.0,1350.0,2.8650871997367555,3.0,Bashundhara R/A,16.25785759333348
3281,11500000.0,1350.0,2.8650871997367555,3.0,Bashundhara R/A,16.25785759333348
3282,2800000.0,650.0,2.8650871997367555,2.0,Mirpur,14.845129975145433
3283,12000000.0,1310.0,2.8650871997367555,3.0,Bashundhara R/A,16.300417207752275
3284,12000000.0,1310.0,2.8650871997367555,3.0,Bashundhara R/A,16.300417207752275
3285,10000000.0,1300.0,2.0,2.0,Mirpur,16.11809565095832
3286,5720000.0,1100.0,3.0,3.0,Mirpur,15.559479363355981
3287,12500000.0,1520.0,4.0,3.0,Bashundhara R/A,16.34123920227253
3288,11500000.0,1425.0,3.0,3.0,Mirpur,16.25785759333348
3289,20000000.0,2690.0,4.0,4.0,Bashundhara R/A,16.811242831518264
3290,5720000.0,1100.0,3.0,3.0,Mirpur,15.559479363355981
3291,11500000.0,1425.0,3.0,3.0,Mirpur,16.25785759333348
3292,12000000.0,1472.0,3.0,3.0,Bashundhara R/A,16.300417207752275
3293,6000000.0,1555.0,3.0,3.0,Chattogram City,15.60727002719233
3294,8000000.0,1200.0,3.0,3.0,Khilgaon,15.89495209964411
3295,13000000.0,1720.0,3.0,3.0,Bashundhara R/A,16.38045991542581
3296,6875000.0,1250.0,2.0,2.0,Mirpur,15.74340220151691
3297,5750000.0,1000.0,2.0,3.0,Mirpur,15.564710412773533
3298,6500000.0,1504.0,3.0,3.0,Chattogram City,15.687312734865866
3299,14500000.0,2520.0,2.8650871997367555,4.0,Mirpur,16.489659207390805
3300,20500000.0,2132.0,2.8650871997367555,3.0,Bashundhara R/A,16.835935444108635
3301,12000000.0,1650.0,3.0,3.0,Khilgaon,16.300417207752275
3303,4000000.0,750.0,2.0,2.0,Uttara,15.201804919084164
3304,12500000.0,1830.0,2.8650871997367555,3.0,Khilgaon,16.34123920227253
3305,4800000.0,1050.0,2.0,3.0,Mirpur,15.38412647587812
3306,6200000.0,1350.0,4.0,3.0,Savar,15.64005985001532
3307,5000000.0,890.0,2.0,3.0,Khilgaon,15.424948470398375
3308,9500000.0,1600.0,4.0,3.0,Mirpur,16.06680235657077
3309,8400000.0,1050.0,2.0,2.0,Ramna,15.943742263813542
3310,5513000.0,1225.0,2.0,3.0,Mirpur,15.52261949757182
3311,4650000.0,930.0,2.0,2.0,Mirpur,15.35237777756354
3312,5115000.0,930.0,2.0,2.0,Mirpur,15.447687957367863
3313,4464000.0,930.0,2.0,2.0,Mirpur,15.311555783043284
3314,5115000.0,930.0,2.0,2.0,Mirpur,15.447687957367863
3315,2500000.0,1000.0,2.0,2.0,Dakshin Khan,14.73180128983843
3316,5513000.0,1225.0,3.0,3.0,Mirpur,15.52261949757182
3318,3800000.0,1200.0,3.0,3.0,Dhaka Cantonment,15.150511624696614
3319,4275000.0,950.0,2.0,2.0,Mirpur,15.268294660352998
3320,9200000.0,1517.0,3.0,3.0,Uttara,16.034714042019267
3322,6396000.0,1230.0,3.0,3.0,Chattogram City,15.671183352935982
3324,7280000.0,1400.0,3.0,3.0,Chattogram City,15.80064142017287
3325,7123999.999999999,1370.0,3.0,3.0,Chattogram City,15.77897992339169
3326,7123999.999999999,1370.0,3.0,3.0,Chattogram City,15.77897992339169
3327,6604000.000000001,1270.0,3.0,3.0,Chattogram City,15.703186084022155
3328,7280000.0,1400.0,3.0,3.0,Chattogram City,15.80064142017287
3329,6396000.0,1230.0,3.0,3.0,Chattogram City,15.671183352935982
3330,4825000.0,850.0,2.0,2.0,Khilkhet,15.389321292755223
3331,6604000.000000001,1270.0,3.0,3.0,Chattogram City,15.703186084022155
3332,7436000.0,1430.0,3.0,3.0,Chattogram City,15.82184362782347
3333,8040000.000000001,1340.0,3.0,3.0,Chattogram City,15.899939641155148
3334,8220000.0,1370.0,3.0,3.0,Chattogram City,15.922080767032362
3335,6604000.000000001,1270.0,3.0,3.0,Chattogram City,15.703186084022155
3336,5800000.0,1100.0,2.0,3.0,Mirpur,15.573368475516649
3337,7000000.0,1200.0,3.0,3.0,Mirpur,15.761420707019587
3338,3500000.0,650.0,2.0,2.0,Mirpur,15.068273526459642
3339,15000000.0,2100.0,5.0,4.0,Bashundhara R/A,16.523560759066484
3340,9000000.0,1100.0,2.0,3.0,Bashundhara R/A,16.012735135300492
3341,3750000.0,900.0,2.0,3.0,Dakshin Khan,15.137266397946593
3342,10500000.0,1500.0,3.0,3.0,Mohammadpur,16.166885815127753
3343,3400000.0,900.0,2.0,3.0,Dakshin Khan,15.03928598958639
3344,9800000.0,1440.0,3.0,3.0,Uttara,16.0978929436408
3345,3600000.0,900.0,2.0,3.0,Dakshin Khan,15.096444403426338
3346,4600000.0,1048.0,2.0,3.0,Dakshin Khan,15.341566861459324
3347,6500000.0,1800.0,3.0,4.0,Mohammadpur,15.687312734865866
3348,4000000.0,1200.0,2.0,3.0,Chattogram City,15.201804919084164
3349,4000000.0,1200.0,2.0,3.0,Chattogram City,15.201804919084164
3350,5567000.0,1015.0,3.0,3.0,Khilgaon,15.532366867165646
3351,7390000.000000001,1420.0,3.0,3.0,Khilgaon,15.815638292924385
3352,7450000.0,1290.0,3.0,3.0,Sher-E-Bangla Nagar,15.823724590355742
3353,3500000.0,900.0,2.0,2.0,Dakshin Khan,15.068273526459642
3354,9060000.0,1510.0,3.0,3.0,Mirpur,16.019379678019163
3355,5500000.0,1100.0,3.0,3.0,Uttara,15.520258650202699
3356,12500000.0,1250.0,4.0,4.0,Mirpur,16.34123920227253
3357,5500000.0,1100.0,3.0,3.0,Uttara,15.520258650202699
3358,5500000.0,1075.0,2.0,3.0,Chattogram City,15.520258650202699
3359,5300000.0,800.0,2.0,3.0,Mirpur,15.483217378522351
3360,7000000.0,1700.0,3.0,4.0,Dakshin Khan,15.761420707019587
3361,7000000.0,1700.0,3.0,4.0,Dakshin Khan,15.761420707019587
3362,10000000.0,1300.0,2.8650871997367555,3.0,Uttara,16.11809565095832
3363,4600000.0,850.0,2.8650871997367555,2.0,Mirpur,15.341566861459324
3364,8600000.0,1750.0,2.8650871997367555,3.0,Mirpur,15.967272761223736
3365,8000000.0,1600.0,2.8650871997367555,4.0,Dhaka Cantonment,15.89495209964411
3366,8800000.0,1600.0,2.8650871997367555,3.0,Mirpur,15.990262279448435
3367,6600000.0,1200.0,2.8650871997367555,3.0,Mirpur,15.702580206996654
3368,8000000.0,1600.0,2.8650871997367555,4.0,Dhaka Cantonment,15.89495209964411
3369,13500000.0,1350.0,2.8650871997367555,3.0,Gulshan,16.41820024340866
3370,8000000.0,1600.0,2.8650871997367555,4.0,Dhaka Cantonment,15.89495209964411
3371,3250000.0,600.0,2.8650871997367555,2.0,Mirpur,14.994165554305921
3372,18000000.0,2100.0,2.8650871997367555,3.0,Bashundhara R/A,16.70588231586044
3373,16000000.0,1872.0,2.8650871997367555,3.0,Mirpur,16.588099280204055
3374,10900000.0,1450.0,2.8650871997367555,3.0,Mirpur,16.204273347199372
3375,3250000.0,620.0,2.8650871997367555,2.0,Mirpur,14.994165554305921
3376,14500000.0,1815.0,2.8650871997367555,3.0,Mirpur,16.489659207390805
3377,3500000.0,650.0,2.8650871997367555,2.0,Mirpur,15.068273526459642
3378,7700000.0,1400.0,2.8650871997367555,3.0,Mirpur,15.856730886823913
3379,4000000.0,1050.0,3.0,3.0,Mirpur,15.201804919084164
3380,7148000.0,1544.0,3.0,3.0,Chattogram City,15.782343155261456
3381,6600000.0,1200.0,2.8650871997367555,3.0,Mirpur,15.702580206996654
3382,5400000.0,980.0,2.8650871997367555,2.0,Mirpur,15.501909511534503
3383,7700000.0,1400.0,2.8650871997367555,3.0,Mirpur,15.856730886823913
3384,6800000.0,1259.0,2.8650871997367555,3.0,Chattogram City,15.732433170146335
3385,6600000.0,1200.0,2.8650871997367555,3.0,Mirpur,15.702580206996654
3386,5200000.0,930.0,2.8650871997367555,2.0,Mirpur,15.464169183551656
3387,8600000.0,1550.0,2.8650871997367555,3.0,Mirpur,15.967272761223736
3388,5200000.0,930.0,2.8650871997367555,2.0,Mirpur,15.464169183551656
3389,6600000.0,1200.0,2.8650871997367555,3.0,Mirpur,15.702580206996654
3390,5400000.0,980.0,2.8650871997367555,2.0,Mirpur,15.501909511534503
3391,5925000.0,1125.0,2.8650871997367555,3.0,Khilkhet,15.59469124498547
3392,5925000.0,1125.0,2.8650871997367555,3.0,Khilkhet,15.59469124498547
3393,5925000.0,1125.0,2.8650871997367555,3.0,Khilkhet,15.59469124498547
3394,10000000.0,1300.0,2.8650871997367555,3.0,Uttara,16.11809565095832
3395,5925000.0,1125.0,2.8650871997367555,3.0,Khilkhet,15.59469124498547
3396,5925000.0,1125.0,2.8650871997367555,3.0,Khilkhet,15.59469124498547
3397,8000000.0,1470.0,2.8650871997367555,3.0,Chattogram City,15.89495209964411
3398,5600000.0,863.0,2.8650871997367555,2.0,Khilkhet,15.538277155705378
3399,9500000.0,1347.0,2.8650871997367555,3.0,Mirpur,16.06680235657077
3400,6500000.0,1230.0,2.8650871997367555,3.0,Mirpur,15.687312734865866
3401,7800000.0,1254.0,2.8650871997367555,3.0,Khilkhet,15.86963429165982
3402,6500000.0,1230.0,2.8650871997367555,3.0,Mirpur,15.687312734865866
3403,8200000.0,1282.0,2.8650871997367555,3.0,Khilkhet,15.919644712234481
3404,5600000.0,863.0,2.8650871997367555,2.0,Khilkhet,15.538277155705378
3405,8200000.0,1282.0,2.8650871997367555,3.0,Khilkhet,15.919644712234481
3406,9000000.0,2000.0,2.8650871997367555,5.0,Mirpur,16.012735135300492
3407,10000000.0,1600.0,2.8650871997367555,3.0,Khilgaon,16.11809565095832
3408,15000000.0,2288.0,2.8650871997367555,4.0,Chattogram City,16.523560759066484
3409,2730000.0,650.0,2.8650871997367555,2.0,Mirpur,14.819812167161142
3410,7800000.0,1254.0,2.8650871997367555,3.0,Khilkhet,15.86963429165982
3411,7800000.0,1254.0,2.8650871997367555,3.0,Khilkhet,15.86963429165982
3412,10400000.0,1600.0,2.8650871997367555,3.0,Uttara,16.1573163641116
3413,6875000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.74340220151691
3414,6875000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.74340220151691
3415,6875000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.74340220151691
3416,12500000.0,1860.0,2.8650871997367555,4.0,Mirpur,16.34123920227253
3417,10000000.0,1700.0,2.8650871997367555,3.0,Chattogram City,16.11809565095832
3418,25000000.0,2245.0,2.8650871997367555,4.0,Bashundhara R/A,17.034386382832476
3419,12000000.0,1550.0,2.8650871997367555,3.0,Bashundhara R/A,16.300417207752275
3420,12500000.0,1860.0,2.8650871997367555,4.0,Mirpur,16.34123920227253
3421,6875000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.74340220151691
3422,10500000.0,1610.0,2.8650871997367555,3.0,Chattogram City,16.166885815127753
3423,4500000.0,1017.0,2.8650871997367555,2.0,Chattogram City,15.319587954740548
3424,7200000.0,1400.0,2.8650871997367555,3.0,Dhaka Cantonment,15.789591583986283
3425,6875000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.74340220151691
3426,13500000.0,1930.0,2.8650871997367555,3.0,Chattogram City,16.41820024340866
3427,6500000.0,1370.0,2.8650871997367555,3.0,Chattogram City,15.687312734865866
3428,6500000.0,1370.0,2.8650871997367555,3.0,Chattogram City,15.687312734865866
3429,24500000.0,2310.0,2.8650871997367555,4.0,Uttara,17.014183675514957
3430,10800000.0,1550.0,2.8650871997367555,3.0,Chattogram City,16.195056692094447
3431,6000000.0,1320.0,2.8650871997367555,3.0,Mirpur,15.60727002719233
3432,6000000.0,1320.0,2.8650871997367555,3.0,Mirpur,15.60727002719233
3433,11600000.0,1650.0,2.8650871997367555,3.0,Chattogram City,16.266515656076592
3434,10000000.0,1600.0,2.8650871997367555,3.0,Khilgaon,16.11809565095832
3435,16000000.0,1535.0,2.8650871997367555,3.0,Uttara,16.588099280204055
3436,6250000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.648092021712584
3437,5500000.0,900.0,2.8650871997367555,3.0,Mirpur,15.520258650202699
3438,26000000.0,2400.0,2.8650871997367555,4.0,Uttara,17.073607095985757
3439,12900000.0,1850.0,2.8650871997367555,3.0,Chattogram City,16.3727378693319
3440,18600000.0,1825.0,2.8650871997367555,3.0,Uttara,16.73867213868343
3441,9864000.0,1370.0,2.8650871997367555,3.0,Mirpur,16.104402323826317
3442,23400000.0,2295.0,2.8650871997367555,4.0,Mirpur,16.96824658032793
3443,8000000.0,1400.0,2.8650871997367555,3.0,Mirpur,15.89495209964411
3444,9864000.0,1370.0,2.8650871997367555,3.0,Mirpur,16.104402323826317
3445,8400000.0,1400.0,2.8650871997367555,3.0,Mirpur,15.943742263813542
3446,18600000.0,1825.0,2.8650871997367555,3.0,Uttara,16.73867213868343
3447,18600000.0,1825.0,2.8650871997367555,3.0,Uttara,16.73867213868343
3448,6175000.0,1235.0,2.8650871997367555,3.0,Dakshin Khan,15.636019440478314
3449,8700000.0,1150.0,2.8650871997367555,2.0,Mirpur,15.978833583624812
3450,13000000.0,1645.0,2.8650871997367555,3.0,Bashundhara R/A,16.38045991542581
3451,5725000.0,1145.0,2.8650871997367555,3.0,Dakshin Khan,15.560353107404577
3452,6175000.0,1235.0,2.8650871997367555,3.0,Dakshin Khan,15.636019440478314
3453,6175000.0,1235.0,2.8650871997367555,3.0,Dakshin Khan,15.636019440478314
3454,8500000.0,1535.0,2.8650871997367555,3.0,Sub-district of Chattogram,15.955576721460545
3455,4000000.0,800.0,2.8650871997367555,2.0,Dakshin Khan,15.201804919084164
3456,6200000.0,960.0,2.8650871997367555,3.0,Ramna,15.64005985001532
3457,4305000.0,1025.0,2.8650871997367555,3.0,Dakshin Khan,15.275287695843968
3458,5000000.0,1110.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3459,5000000.0,1110.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3460,5500000.0,1220.0,2.8650871997367555,3.0,Mirpur,15.520258650202699
3461,6000000.0,1320.0,2.8650871997367555,3.0,Mirpur,15.60727002719233
3462,6000000.0,1320.0,2.8650871997367555,3.0,Mirpur,15.60727002719233
3463,6500000.0,1300.0,2.8650871997367555,3.0,Mirpur,15.687312734865866
3464,6500000.0,1300.0,2.8650871997367555,3.0,Mirpur,15.687312734865866
3465,6250000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.648092021712584
3466,6250000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.648092021712584
3467,4500000.0,1050.0,2.8650871997367555,3.0,Mirpur,15.319587954740548
3468,6384000.0,1520.0,2.8650871997367555,3.0,Mirpur,15.669305418111781
3469,7500000.0,1461.0,2.8650871997367555,3.0,Mohammadpur,15.830413578506539
3470,5000000.0,1075.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3471,28000000.0,2987.0,2.8650871997367555,4.0,Chattogram City,17.14771506813948
3472,13000000.0,1600.0,2.8650871997367555,3.0,Bashundhara R/A,16.38045991542581
3473,5000000.0,1110.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3474,5000000.0,1110.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3475,3633000.0,865.0,2.8650871997367555,2.0,Dakshin Khan,15.10556931120334
3476,5000000.0,1110.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3477,5775000.0,1375.0,2.8650871997367555,3.0,Dakshin Khan,15.569048814372131
3478,14000000.0,1600.0,2.8650871997367555,3.0,Bashundhara R/A,16.454567887579532
3479,6250000.0,1250.0,2.8650871997367555,3.0,Dakshin Khan,15.648092021712584
3480,4725000.0,1125.0,2.8650871997367555,3.0,Dakshin Khan,15.36837811890998
3481,6500000.0,1300.0,2.8650871997367555,3.0,Dakshin Khan,15.687312734865866
3482,5500000.0,1220.0,2.8650871997367555,3.0,Mirpur,15.520258650202699
3483,8000000.0,1430.0,2.8650871997367555,3.0,Mirpur,15.89495209964411
3484,5000000.0,1110.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3485,8100000.0,1337.0,2.8650871997367555,3.0,Mirpur,15.907374619642667
3486,7500000.0,1150.0,2.8650871997367555,3.0,Mirpur,15.830413578506539
3487,5750000.0,1000.0,2.8650871997367555,3.0,Mirpur,15.564710412773533
3488,4900000.0,1200.0,2.8650871997367555,3.0,Sub-district of Gazipur,15.404745763080856
3489,7000000.0,1350.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
3490,4600000.0,1120.0,2.8650871997367555,3.0,Mirpur,15.341566861459324
3491,13000000.0,1750.0,2.8650871997367555,3.0,Mirpur,16.38045991542581
3492,5000000.0,1100.0,2.8650871997367555,3.0,Chattogram City,15.424948470398375
3493,5800000.0,1200.0,2.8650871997367555,3.0,Chattogram City,15.573368475516649
3494,13300000.0,1440.0,2.8650871997367555,3.0,Bashundhara R/A,16.40327459319198
3495,13000000.0,1645.0,2.8650871997367555,3.0,Bashundhara R/A,16.38045991542581
3496,5000000.0,1075.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3497,5000000.0,1075.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3498,6700000.0,1230.0,2.8650871997367555,3.0,Mirpur,15.717618084361195
3499,5000000.0,1075.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3500,13000000.0,1645.0,2.8650871997367555,3.0,Bashundhara R/A,16.38045991542581
3501,5000000.0,1075.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
3502,6700000.0,1230.0,2.8650871997367555,3.0,Mirpur,15.717618084361195
3503,13000000.0,1675.0,2.8650871997367555,3.0,Bashundhara R/A,16.38045991542581
3504,11500000.0,1445.0,2.8650871997367555,3.0,Ramna,16.25785759333348
3507,6000000.0,1150.0,2.8650871997367555,3.0,Chattogram City,15.60727002719233
3508,4000000.0,650.0,2.8650871997367555,2.0,Mirpur,15.201804919084164
3510,25000000.0,2050.0,2.8650871997367555,3.0,Banani,17.034386382832476
3511,8500000.0,1350.0,2.8650871997367555,3.0,Khilgaon,15.955576721460545
3512,15000000.0,2200.0,2.8650871997367555,4.0,Bashundhara R/A,16.523560759066484
3513,6765000.000000001,1230.0,2.8650871997367555,3.0,Mirpur,15.727272819587025
3514,13000000.0,1625.0,2.8650871997367555,4.0,Khilgaon,16.38045991542581
3515,6875000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.74340220151691
3516,7500000.0,1350.0,2.8650871997367555,4.0,Khilgaon,15.830413578506539
3517,6765000.000000001,1230.0,2.8650871997367555,3.0,Mirpur,15.727272819587025
3518,6765000.000000001,1230.0,2.8650871997367555,3.0,Mirpur,15.727272819587025
3520,8150000.0,1630.0,2.8650871997367555,3.0,Mirpur,15.913528485217045
3521,7300000.0,1410.0,3.0,3.0,Chattogram City,15.80338490611862
3522,14300000.0,1900.0,2.8650871997367555,3.0,Chattogram City,16.475770095230136
3523,6972000.0,1162.0,2.8650871997367555,3.0,Chattogram City,15.757412685622048
3524,6640000.000000001,1410.0,2.8650871997367555,3.0,Chattogram City,15.708622521452616
3525,7000000.0,1665.0,2.8650871997367555,3.0,Chattogram City,15.761420707019587
3526,6972000.0,1162.0,2.8650871997367555,3.0,Chattogram City,15.757412685622048
3527,4000000.0,1000.0,2.8650871997367555,2.0,Chattogram City,15.201804919084164
3528,5750000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.564710412773533
3529,9000000.0,1200.0,2.8650871997367555,3.0,Uttara,16.012735135300492
3530,11000000.0,2000.0,2.8650871997367555,4.0,Chattogram City,16.213405830762646
